year,month,province,count,TMAX,TMIN,PPT,TAVG,WS,SOIL,Population,dengue_rate,CCA_1,GPP,GPPperCapita
2008,12,Phangnga,8.0,30.25217033,21.95285714,28.22472527,26.102513735,2.180274725,269.0568681,249933.0,3.2008578298984127,82,34697,0.13882520515498153
2008,1,Phatthalung,49.0,30.90956811,23.12993355,149.7285714,27.01975083,1.652259136,202.844186,502653.0,9.748275649404262,93,28861,0.0574173435749911
2008,2,Phatthalung,24.0,31.72671096,22.47059801,79.13322259,27.098654485,2.42744186,170.7036545,502735.0,4.7738868389907205,93,28861,0.057407978358379665
2008,3,Phatthalung,55.0,32.16930233,23.07561462,99.34086379,27.622458475,2.010099668,144.5285714,502941.0,10.935676351699305,93,28861,0.0573844645793443
2008,4,Phatthalung,53.0,33.00568106,23.44378738,139.2119601,28.22473422,1.1410299,147.8564784,503349.0,10.529473585921497,93,28861,0.057337950408166104
2008,5,Phatthalung,96.0,32.08524917,23.15877076,146.3372093,27.622009965,1.955714286,158.2368771,503659.0,19.060515150131337,93,28861,0.057302659140410474
2008,6,Phatthalung,99.0,31.34611296,23.35016611,153.6076412,27.348139535,1.057774086,174.4594684,503332.0,19.66892627530139,93,28861,0.057339886993078126
2008,7,Phatthalung,61.0,31.19913621,23.07807309,138.1342193,27.13860465,1.105182724,173.6355482,503267.0,12.120802675319462,93,28861,0.05734729278891722
2008,8,Phatthalung,46.0,31.75790698,23.17451827,163.6315615,27.466212625,0.581528239,176.844186,503571.0,9.13475954731309,93,28861,0.05731267289021806
2008,9,Phatthalung,53.0,31.16760797,23.01870432,117.4833887,27.093156145,1.611428571,169.2322259,503966.0,10.516582467864895,93,28861,0.05726775218963184
2008,10,Phatthalung,63.0,31.15348837,23.14408638,399.2930233,27.148787375,0.930498339,205.4528239,504480.0,12.488106565176023,93,28861,0.05720940374246749
2008,11,Phatthalung,68.0,29.7158804,23.20807309,256.6006645,26.461976745,1.655913621,205.4528239,504830.0,13.46988095002278,93,28861,0.057169740308618745
2008,12,Phatthalung,63.0,29.51009967,22.85511628,204.6013289,26.182607975,1.464418605,205.4431894,505129.0,12.472061592187343,93,28861,0.057135899938431566
2008,1,Phayao,0.0,28.98458333,12.34403986,16.45344203,20.664311595,1.068206522,201.2643116,486131.0,0.0,56,23815,0.04898885279893691
2008,2,Phayao,1.0,28.54541667,13.83753623,27.10778986,21.19147645,1.286141304,172.478442,485904.0,0.20580196911324047,56,23815,0.04901173894431822
2008,3,Phayao,7.0,32.39731884,17.9134058,32.46141304,25.15536232,1.270797101,134.5403986,485641.0,1.4413939514991527,56,23815,0.049038281364217604
2008,4,Phayao,37.0,33.9765942,21.59166667,125.4847826,27.784130435,1.423496377,128.5847826,485572.0,7.619879235211256,56,23815,0.04904524972609623
2008,5,Phayao,39.0,30.87199275,21.43199275,148.909058,26.15199275,1.525923913,145.6177536,485719.0,8.029333832936327,56,23815,0.049030406469584266
2008,6,Phayao,58.0,30.7504529,22.57280797,135.5387681,26.661630435,1.604836957,157.2675725,487963.0,11.88614710541578,56,23815,0.04880492988197876
2008,7,Phayao,83.0,30.02853261,22.64061594,198.7791667,26.334574275,1.64923913,227.309058,487672.0,17.019636148886956,56,23815,0.048834052395872636
2008,8,Phayao,52.0,29.85110507,22.57422101,193.192029,26.21266304,1.36807971,283.2472826,487417.0,10.66848304429267,56,23815,0.04885960071150575
2008,9,Phayao,33.0,30.40501812,21.56998188,159.2625,25.9875,1.105543478,298.0726449,487317.0,6.771772788554473,56,23815,0.04886962695740144
2008,10,Phayao,22.0,30.35771739,21.07826087,127.4141304,25.71798913,1.021775362,304.3251812,487377.0,4.513959419504818,56,23815,0.04886361071613966
2008,11,Phayao,16.0,28.71581522,16.35655797,45.51449275,22.536186595,1.206123188,270.6507246,487431.0,3.2825158842995212,56,23815,0.04885819736537069
2008,12,Phayao,3.0,27.30297101,12.8601087,16.40434783,20.081539855,0.94682971,233.1211957,487386.0,0.6155285543696372,56,23815,0.0488627084077097
2008,1,Phetchabun,15.0,30.535,15.60145349,6.069352159,23.068226745,1.240506645,65.56636213,996193.0,1.5057323229534838,67,52494,0.052694608374080125
2008,2,Phetchabun,24.0,30.17880399,17.34711794,22.5505814,23.762960965,1.521187708,51.40805648,996144.0,2.4092902231002746,67,52494,0.05269720040476076
2008,3,Phetchabun,55.0,33.87740033,20.09278239,22.40240864,26.98509136,1.284069767,40.03122924,996024.0,5.5219552942499375,67,52494,0.05270354931206477
2008,4,Phetchabun,64.0,34.18024917,22.20769103,161.3587209,28.1939701,1.093687708,48.16935216,996280.0,6.423896896454812,67,52494,0.052690006825390455
2008,5,Phetchabun,234.0,31.52524917,22.19011628,160.2675249,26.857682725,1.49211794,63.49892027,996607.0,23.479666508463215,67,52494,0.052672718533985814
2008,6,Phetchabun,641.0,31.56939369,22.67917774,149.970598,27.124285715,1.419019934,78.40282392,996054.0,64.35394064980413,67,52494,0.05270196194182243
2008,7,Phetchabun,420.0,31.11646179,22.31409468,132.3765781,26.715278235,1.562491694,82.09252492,995865.0,42.17439110722839,67,52494,0.05271196397102017
2008,8,Phetchabun,297.0,30.80142027,22.4267608,208.1566445,26.614090535000003,1.319784053,145.9983389,995892.0,29.822510874673156,67,52494,0.05271053487727585
2008,9,Phetchabun,168.0,30.38655316,22.12017442,296.0663621,26.25336379,1.176229236,200.126495,996004.0,16.867402138947234,67,52494,0.052704607612017625
2008,10,Phetchabun,66.0,30.86980897,21.67822259,159.5856312,26.27401578,1.024501661,201.1523256,996194.0,6.625215570461175,67,52494,0.052694555478149836
2008,11,Phetchabun,20.0,29.21837209,18.30821429,38.13554817,23.76329319,1.428272425,154.1345515,996251.0,2.0075262157829705,67,52494,0.05269154058565562
2008,12,Phetchabun,18.0,28.35502492,15.16622924,0.390780731,21.76062708,1.224543189,105.2598007,996231.0,1.8068098663864103,67,52494,0.05269259840338235
2008,1,Phetchaburi,31.0,29.91490698,20.43172093,4.753488372,25.173313955,1.482023256,105.1718605,456426.0,6.791900549048477,76,47404,0.10385911407325613
2008,2,Phetchaburi,32.0,29.90893023,21.08618605,15.86418605,25.49755814,1.085395349,89.46395349,456638.0,7.00773917194802,76,47404,0.10381089615844498
2008,3,Phetchaburi,34.0,31.8444186,22.32393023,37.16767442,27.084174415,1.171697674,75.47023256,456787.0,7.443294139281547,76,47404,0.10377703393485366
2008,4,Phetchaburi,24.0,32.34804651,23.25644186,101.857907,27.802244185,0.98472093,71.90674419,456923.0,5.252526136788912,76,47404,0.10374614541180899
2008,5,Phetchaburi,47.0,30.28181395,22.88553488,98.86767442,26.583674415,1.720232558,73.2227907,457307.0,10.277559713715295,76,47404,0.10365902992956591
2008,6,Phetchaburi,120.0,30.26002326,22.60990698,126.2216279,26.43496512,0.965372093,100.0748837,457536.0,26.227444397817877,76,47404,0.10360714785284655
2008,7,Phetchaburi,96.0,29.6825814,22.32804651,143.5048837,26.005313955,1.112232558,130.2434884,457405.0,20.987964713984326,76,47404,0.10363682076059509
2008,8,Phetchaburi,65.0,30.46055814,22.53225581,82.5555814,26.496406975,0.803418605,128.8181395,457697.0,14.201535076699214,76,47404,0.10357070288859223
2008,9,Phetchaburi,51.0,29.77948837,22.25974419,168.3,26.01961628,1.421697674,157.5325581,458057.0,11.133985508353764,76,47404,0.10348930373294153
2008,10,Phetchaburi,25.0,30.08109302,22.82134884,181.9404651,26.45122093,0.714395349,197.2067442,458344.0,5.454418515350915,76,47404,0.10342450212067791
2008,11,Phetchaburi,18.0,28.35948837,21.43562791,52.66860465,24.89755814,1.894023256,171.0609302,458749.0,3.923714275126485,76,47404,0.10333319527671996
2008,12,Phetchaburi,23.0,28.1147907,19.49137209,0.0,23.803081395,1.843069767,136.5039535,458975.0,5.011166185522088,76,47404,0.10328231385151697
2008,1,Phichit,43.0,31.93102167,18.23839009,6.150154799,25.08470588,0.994396285,70.51609907,554754.0,7.751183407420226,66,32450,0.05849439571413636
2008,2,Phichit,42.0,31.69021672,20.21,29.85758514,25.95010836,1.33003096,53.82105263,554497.0,7.574432323348909,66,32450,0.058521506879207645
2008,3,Phichit,42.0,35.32520124,22.84897833,8.900619195,29.087089785,1.134272446,41.62229102,554378.0,7.57605821298825,66,32450,0.05853406881225445
2008,4,Phichit,56.0,35.91383901,24.58557276,116.2758514,30.249705885,0.972631579,35.48452012,554464.0,10.099844173832746,66,32450,0.058524989900155824
2008,5,Phichit,81.0,33.09557276,23.91065015,158.1925697,28.503111455000003,1.215479876,48.40247678,554525.0,14.607096163383076,66,32450,0.0585185519138001
2008,6,Phichit,199.0,32.9895356,24.0496904,137.7170279,28.519613,1.167925697,55.39907121,554006.0,35.92018859001527,66,32450,0.058573372851557566
2008,7,Phichit,201.0,32.58662539,23.70080495,126.8272446,28.14371517,1.319845201,55.8371517,553859.0,36.29082492114419,66,32450,0.05858891884035468
2008,8,Phichit,143.0,32.18535604,23.74439628,194.3690402,27.964876160000003,1.168421053,110.9854489,553918.0,25.81609552316408,66,32450,0.05858267830256464
2008,9,Phichit,151.0,31.63424149,23.54650155,286.6907121,27.59037152,1.07380805,202.9773994,553957.0,27.258433416312098,66,32450,0.058578553931081294
2008,10,Phichit,110.0,32.12393189,23.55739938,201.5489164,27.840665635,0.850371517,218.0770898,554229.0,19.84739160166646,66,32450,0.058549805224916054
2008,11,Phichit,86.0,30.77167183,20.72396285,51.28668731,25.74781734,1.192662539,176.8421053,554194.0,15.518031591825245,66,32450,0.05855350292496851
2008,12,Phichit,57.0,29.88021672,17.72111455,2.962229102,23.800665635,1.0,123.3408669,554112.0,10.286729036729037,66,32450,0.05856216793716794
2008,1,Phitsanulok,24.0,30.54426667,15.67139048,10.29419048,23.107828575,0.995942857,128.0865714,841751.0,2.851199463974501,65,57227,0.06798566321869531
2008,2,Phitsanulok,21.0,30.42273333,17.34439048,36.0332381,23.883561905,1.295361905,106.1933333,841718.0,2.4948973409146533,65,57227,0.06798832863262994
2008,3,Phitsanulok,58.0,34.09791429,20.29670476,17.146,27.197309525,1.167,77.62961905,841423.0,6.893084691053133,65,57227,0.06801216510601683
2008,4,Phitsanulok,79.0,34.8442381,22.77432381,117.5925714,28.809280955,1.1872,70.64419048,841152.0,9.3918816099825,65,57227,0.06803407707524918
2008,5,Phitsanulok,113.0,31.90039048,22.46328571,159.8738095,27.181838095,1.38932381,90.61304762,841374.0,13.430412634571546,65,57227,0.06801612600341822
2008,6,Phitsanulok,278.0,31.76990476,23.0990381,165.7262857,27.43447143,1.417380952,123.4941905,843999.0,32.938427652165466,65,57227,0.06780458270685155
2008,7,Phitsanulok,269.0,31.42851429,22.70788571,146.6645714,27.0682,1.534085714,140.5917143,844242.0,31.86290186936921,65,57227,0.06778506636722646
2008,8,Phitsanulok,292.0,31.0379619,22.82457143,192.2569524,26.931266665,1.335952381,191.0254286,843827.0,34.604249449235446,65,57227,0.06781840353532181
2008,9,Phitsanulok,286.0,30.71098095,22.45214286,235.6489524,26.581561905,1.107980952,252.0634286,843878.0,33.891154882577815,65,57227,0.06781430491137344
2008,10,Phitsanulok,184.0,31.1796381,22.06299048,162.0140952,26.62131429,1.03587619,269.4329524,843756.0,21.807252333613036,65,57227,0.06782411028780833
2008,11,Phitsanulok,159.0,29.6087619,18.53586667,47.75390476,24.072314285,1.257695238,230.4044762,843921.0,18.840626077559392,65,57227,0.06781084959374159
2008,12,Phitsanulok,59.0,28.52255238,15.28098095,6.533333333,21.901766665,1.00192381,181.9324762,843995.0,6.990562740300594,65,57227,0.06780490405748849
2008,1,Phra Nakhon Si Ayutthaya,71.0,31.79923077,19.88802198,5.147252747,25.843626375,1.040659341,67.76098901,761318.0,9.325932133484299,14,371099,0.4874428294089986
2008,2,Phra Nakhon Si Ayutthaya,119.0,31.52642857,20.9693956,11.28516484,26.247912085,1.02967033,52.91098901,761646.0,15.624056320127723,14,371099,0.4872329139784099
2008,3,Phra Nakhon Si Ayutthaya,173.0,34.25972527,22.62747253,11.14230769,28.4435989,0.940769231,43.47087912,762318.0,22.69394137354752,14,371099,0.4868034075018562
2008,4,Phra Nakhon Si Ayutthaya,107.0,34.86065934,24.04846154,106.8307692,29.45456044,0.68510989,38.43791209,763353.0,14.017106109493248,14,371099,0.4861433701053117
2008,5,Phra Nakhon Si Ayutthaya,84.0,32.82467033,23.85285714,161.2340659,28.338763735,1.238241758,51.83461538,764289.0,10.99060695626916,14,371099,0.4855480060553011
2008,6,Phra Nakhon Si Ayutthaya,164.0,32.96752747,23.92791209,132.7857143,28.44771978,1.047252747,56.21923077,764811.0,21.443206230035916,14,371099,0.4852166090707377
2008,7,Phra Nakhon Si Ayutthaya,124.0,32.33236264,23.78313187,127.3362637,28.057747255,1.271483516,58.35494505,765361.0,16.201504910754533,14,371099,0.48486792507065296
2008,8,Phra Nakhon Si Ayutthaya,172.0,32.29274725,24.1710989,128.0406593,28.231923075,0.913956044,64.27032967,766085.0,22.451816704412696,14,371099,0.48440969344132834
2008,9,Phra Nakhon Si Ayutthaya,183.0,31.32857143,23.73791209,266.1291209,27.53324176,1.078186813,194.3346154,767176.0,23.853718051659595,14,371099,0.4837208150411379
2008,10,Phra Nakhon Si Ayutthaya,118.0,31.54340659,24.32087912,190.421978,27.932142855,0.578956044,242.7714286,768210.0,15.360383228544277,14,371099,0.4830697335364028
2008,11,Phra Nakhon Si Ayutthaya,93.0,30.08604396,22.53763736,35.02637363,26.31184066,1.41521978,192.7428571,768763.0,12.097356402428316,14,371099,0.4827222433962092
2008,12,Phra Nakhon Si Ayutthaya,64.0,29.5867033,19.61884615,0.002197802,24.602774725,1.234505495,137.4631868,769126.0,8.321133338360685,14,371099,0.4824944157394237
2008,1,Phrae,2.0,29.92313492,13.29455026,12.95515873,21.60884259,0.91728836,73.55502646,465576.0,0.42957540766706187,54,18696,0.040156709108716944
2008,2,Phrae,3.0,29.9725,15.19205026,24.70608466,22.58227513,1.238492063,58.59246032,465389.0,0.6446220258751281,54,18696,0.04017284465253798
2008,3,Phrae,15.0,33.9337963,19.03742063,22.36547619,26.485608465,1.223439153,44.61177249,465268.0,3.2239483480488667,54,18696,0.04018329221008107
2008,4,Phrae,29.0,34.90108466,22.43541005,98.41150794,28.668247355,1.349060847,39.45449735,465398.0,6.231225746565306,54,18696,0.04017206777854653
2008,5,Phrae,51.0,31.28502646,21.78183862,138.6059524,26.53343254,1.476666667,48.07433862,465248.0,10.961895591168581,54,18696,0.040185019602448586
2008,6,Phrae,111.0,31.15088624,22.88570106,141.9059524,27.01829365,1.571785714,63.23253968,464707.0,23.886018501980818,54,18696,0.04023180197414715
2008,7,Phrae,110.0,30.76728836,22.6344709,132.437037,26.70087963,1.652367725,72.34550265,464163.0,23.698571407027273,54,18696,0.04027895372961653
2008,8,Phrae,109.0,30.51115079,22.59587302,146.0373016,26.553511905,1.383611111,99.83968254,464064.0,23.48813956695628,54,18696,0.040287546545304094
2008,9,Phrae,72.0,30.60387566,21.96883598,170.9599206,26.28635582,1.10021164,136.9977513,463957.0,15.518679532801531,54,18696,0.040296837853507975
2008,10,Phrae,37.0,30.74243386,21.41691799,138.9570106,26.079675925,1.003690476,150.6628307,464031.0,7.973605211720769,54,18696,0.040290411631981486
2008,11,Phrae,30.0,29.30478836,17.17466931,50.48029101,23.239728835,1.234007937,120.3141534,463703.0,6.469658380471983,54,18696,0.040318911027101396
2008,12,Phrae,25.0,27.79035714,13.34320106,14.91587302,20.5667791,0.872619048,86.18558201,463477.0,5.394010921793314,54,18696,0.04033857127753912
2008,1,Phuket,53.0,31.88128205,23.85884615,96.8025641,27.8700641,1.931538462,228.8371795,317181.0,16.709702031332267,83,91850,0.28958228897695637
2008,2,Phuket,40.0,32.20230769,23.64705128,118.1205128,27.924679485,2.687179487,213.7192308,318085.0,12.57525504189132,83,91850,0.2887592938994294
2008,3,Phuket,44.0,32.28205128,24.09679487,81.73846154,28.189423075,2.416666667,177.0666667,319177.0,13.785454465703982,83,91850,0.28777136197157066
2008,4,Phuket,58.0,32.55192308,24.40833333,157.2320513,28.480128205,1.346538462,192.175641,319965.0,18.126982638726112,83,91850,0.2870626474770678
2008,5,Phuket,64.0,31.14602564,24.13435897,282.9884615,27.640192305,3.287692308,301.0038462,320964.0,19.93993095798906,83,91850,0.28616916538926485
2008,6,Phuket,127.0,30.61910256,24.70820513,287.7089744,27.663653845,1.685384615,305.8525641,322028.0,39.43756443539071,83,91850,0.28522364514886905
2008,7,Phuket,134.0,30.27474359,24.41192308,258.65,27.343333335,1.114487179,305.8525641,322875.0,41.50212930700736,83,91850,0.28447541618273325
2008,8,Phuket,97.0,30.93371795,24.58794872,273.4910256,27.760833335,1.097692308,305.8525641,324024.0,29.93605411944794,83,91850,0.283466656790855
2008,9,Phuket,37.0,30.27641026,24.15025641,307.8705128,27.213333335,2.355512821,305.8525641,324817.0,11.391029410406475,83,91850,0.2827746084718472
2008,10,Phuket,51.0,30.99025641,23.72128205,286.4423077,27.35576923,1.411538462,305.8525641,325688.0,15.659158458401906,83,91850,0.2820183734125912
2008,11,Phuket,35.0,30.34282051,23.35564103,140.9948718,26.84923077,2.467564103,305.8525641,326382.0,10.723630592373354,83,91850,0.2814187056884264
2008,12,Phuket,44.0,30.60833333,22.99282051,31.18589744,26.80057692,2.321794872,245.4512821,327006.0,13.455410604086776,83,91850,0.2808816963603114
2008,1,Prachin Buri,36.0,31.19769841,19.01382937,11.66388889,25.10576389,1.357797619,174.0400794,456057.0,7.893750123339846,25,191155,0.41914716800750784
2008,2,Prachin Buri,54.0,30.68503968,20.01424603,29.4156746,25.349642855,1.459940476,139.6704365,456588.0,11.826854845068201,25,191155,0.41865971072389113
2008,3,Prachin Buri,57.0,33.21369048,21.9131746,20.17678571,27.56343254,1.369742063,101.4640873,456915.0,12.474967991858442,25,191155,0.41836008885678955
2008,4,Prachin Buri,74.0,33.49634921,23.00355159,145.2210317,28.2499504,0.902380952,101.4878968,457033.0,16.19139099364816,25,191155,0.4182520737014614
2008,5,Prachin Buri,105.0,31.47271825,22.98081349,206.8505952,27.22676587,1.472281746,157.0490079,457045.0,22.9736678007636,25,191155,0.4182410922338063
2008,6,Prachin Buri,219.0,31.64456349,23.19823413,149.4079365,27.42139881,1.231011905,171.0051587,457200.0,47.9002624671916,25,191155,0.4180993000874891
2008,7,Prachin Buri,183.0,31.17484127,23.03095238,188.1380952,27.102896825,1.463769841,222.2259921,457576.0,39.99335629491057,25,191155,0.41775573893735685
2008,8,Prachin Buri,111.0,31.18831349,23.47950397,191.9376984,27.33390873,1.084384921,275.7297619,458140.0,24.228401798576854,25,191155,0.41724145457720346
2008,9,Prachin Buri,74.0,30.5752381,23.09684524,333.0196429,26.83604167,1.268531746,352.6654762,458615.0,16.135538523598225,25,191155,0.4168093062808674
2008,10,Prachin Buri,32.0,30.9435119,23.25795635,194.8906746,27.100734125,0.869603175,352.8263889,458823.0,6.974367021705538,25,191155,0.41662035251066315
2008,11,Prachin Buri,12.0,29.38007937,20.98388889,33.05,25.18198413,1.665912698,298.8547619,459018.0,2.614276564317739,25,191155,0.41644336387679787
2008,12,Prachin Buri,14.0,29.00625,18.47015873,0.09702381,23.738204365,1.456686508,235.1634921,459379.0,3.04759251075909,25,191155,0.41611610456725273
2008,1,Prachuap Khiri Khan,49.0,30.37238325,21.15616747,14.57326892,25.76427536,1.545378422,182.0227053,496086.0,9.877319658285055,77,61882,0.12474046838652976
2008,2,Prachuap Khiri Khan,40.0,30.26714976,21.60181965,59.23494364,25.934484705,1.433188406,165.7924316,496622.0,8.054415632009858,77,61882,0.12460583703500852
2008,3,Prachuap Khiri Khan,66.0,31.9073591,22.68589372,88.86038647,27.29662641,1.055072464,151.2296296,496976.0,13.28031937155919,77,61882,0.12451707929557966
2008,4,Prachuap Khiri Khan,104.0,32.60444444,23.33570048,138.3041868,27.97007246,0.90352657,151.5766506,496490.0,20.947048278918004,77,61882,0.12463896553807731
2008,5,Prachuap Khiri Khan,120.0,30.50413849,22.8862963,151.1354267,26.695217395,2.120434783,181.547504,496088.0,24.18925674477109,77,61882,0.1247399654899937
2008,6,Prachuap Khiri Khan,210.0,30.25487923,22.67674718,169.921095,26.465813205,0.770386473,219.8470209,497342.0,42.22446525730785,77,61882,0.12442544566917735
2008,7,Prachuap Khiri Khan,43.0,29.75740741,22.46859903,204.968277,26.11300322,0.945394525,251.8152979,498309.0,8.629183899949629,77,61882,0.12418399025504255
2008,8,Prachuap Khiri Khan,37.0,30.542657,22.6447504,81.45716586,26.5937037,0.532109501,240.3706924,498812.0,7.417624275278061,77,61882,0.12405876362236674
2008,9,Prachuap Khiri Khan,35.0,29.98109501,22.40806763,187.147343,26.19458132,1.590144928,258.2201288,499373.0,7.008789021432877,77,61882,0.12391939492123122
2008,10,Prachuap Khiri Khan,22.0,30.39096618,22.9826248,157.3988728,26.68679549,0.586296296,271.3028986,499390.0,4.40537455695949,77,61882,0.12391517651534872
2008,11,Prachuap Khiri Khan,27.0,28.78066023,22.02780998,75.33365539,25.404235105,1.940982287,250.6919485,499647.0,5.40381509345598,77,61882,0.12385143911601591
2008,12,Prachuap Khiri Khan,17.0,28.73283414,20.20594203,0.411433172,24.469388085,1.983220612,198.7642512,500378.0,3.397431541754434,77,61882,0.1236705050981458
2008,1,Ranong,10.0,31.53565315,21.93547297,40.49414414,26.73556306,1.669301802,253.1461712,181007.0,5.524648218024717,85,19969,0.11032170026573558
2008,2,Ranong,2.0,31.82085586,21.55833333,61.28355856,26.689594595000003,1.964932432,223.2995495,181463.0,1.102153055994886,85,19969,0.11004447187580939
2008,3,Ranong,4.0,32.70211712,22.24759009,78.7981982,27.474853605,1.495247748,192.8977477,181555.0,2.203189116245766,85,19969,0.10998870865577924
2008,4,Ranong,4.0,32.91497748,22.73317568,177.0141892,27.82407658,1.145540541,223.9630631,181666.0,2.2018429425429082,85,19969,0.10992150429909835
2008,5,Ranong,6.0,30.49076577,22.38310811,559.5704955,26.43693694,2.692882883,354.7664414,181759.0,3.3010744997496686,85,19969,0.10986526114250189
2008,6,Ranong,22.0,29.60211712,22.71837838,421.5144144,26.16024775,0.96704955,354.7664414,181773.0,12.10300759738795,85,19969,0.10985679941465454
2008,7,Ranong,19.0,29.46740991,22.34855856,356.5592342,25.907984235,0.882117117,354.7664414,181949.0,10.44248663086909,85,19969,0.10975053449043413
2008,8,Ranong,20.0,30.18846847,22.49495495,278.4022523,26.34171171,0.38509009,354.7664414,182099.0,10.983036699817132,85,19969,0.10966012992932415
2008,9,Ranong,11.0,29.80846847,22.46268018,389.1691441,26.135574325,1.693310811,354.7664414,182272.0,6.034936797752809,85,19969,0.10955604810393259
2008,10,Ranong,10.0,30.5259009,22.70493243,195.6184685,26.615416665,0.842635135,354.7664414,182424.0,5.481734859448318,85,19969,0.10946476340832346
2008,11,Ranong,8.0,29.54551802,22.23515766,204.8743243,25.89033784,2.090900901,354.7578829,182580.0,4.381640924526235,85,19969,0.10937123452733048
2008,12,Ranong,4.0,29.82054054,20.92331081,19.14504505,25.371925675,1.907882883,291.5108108,182729.0,2.1890340340066436,85,19969,0.10928205156269667
2008,1,Ratchaburi,82.0,31.62890244,20.271,4.199268293,25.949951220000003,1.293585366,69.6702439,832037.0,9.855330952830222,70,113807,0.13678117679862795
2008,2,Ratchaburi,111.0,31.69302439,21.29097561,12.38512195,26.492,0.884853659,56.00560976,832602.0,13.331699899832092,70,113807,0.13668835770271992
2008,3,Ratchaburi,175.0,33.84560976,22.70819512,25.35,28.27690244,1.038756098,45.74219512,832689.0,21.01624976431777,70,113807,0.1366740763958693
2008,4,Ratchaburi,157.0,34.22904878,23.82014634,86.14560976,29.02459756,0.915609756,40.25243902,833038.0,18.846679263130852,70,113807,0.13661681699994477
2008,5,Ratchaburi,272.0,31.67282927,23.38263415,118.0402439,27.52773171,1.461609756,40.1197561,833264.0,32.64271587396071,70,113807,0.1365797634363179
2008,6,Ratchaburi,665.0,31.54104878,23.20507317,129.1353659,27.373060975,0.957536585,49.24414634,833446.0,79.7892124984702,70,113807,0.13654993844832178
2008,7,Ratchaburi,515.0,31.06807317,22.97521951,136.1953659,27.02164634,1.118926829,67.07609756,833832.0,61.76304099626783,70,113807,0.1364867263429564
2008,8,Ratchaburi,422.0,31.67592683,23.15580488,87.36341463,27.415865855,0.863463415,63.73317073,834119.0,50.592301578072195,70,113807,0.1364397645899446
2008,9,Ratchaburi,302.0,30.72941463,22.80707317,181.7419512,26.7682439,1.28602439,120.3929268,834566.0,36.18647296918398,70,113807,0.13636668639748084
2008,10,Ratchaburi,211.0,31.11487805,23.49236585,216.6478049,27.30362195,0.681243902,196.5346341,834857.0,25.273789403454725,70,113807,0.13631915405871903
2008,11,Ratchaburi,154.0,29.49760976,21.90914634,60.6795122,25.70337805,1.64404878,165.6019512,835448.0,18.433223851155308,70,113807,0.13622272122262546
2008,12,Ratchaburi,127.0,29.52458537,19.46690244,0.0,24.495743905,1.611146341,115.3960976,835861.0,15.193913820599358,70,113807,0.1361554134000749
2008,1,Rayong,57.0,31.4323166,21.35640927,26.13127413,26.394362935,1.94972973,134.9868726,585171.0,9.740742449642925,21,638847,1.0917270336363216
2008,2,Rayong,46.0,30.5507722,22.11876448,64.56718147,26.33476834,1.783745174,114.9760618,586295.0,7.845879633972658,21,638847,1.0896340579401154
2008,3,Rayong,79.0,32.17181467,23.77150579,37.76370656,27.97166023,1.495328185,83.93436293,587814.0,13.439625459754277,21,638847,1.0868182792516
2008,4,Rayong,115.0,32.67552124,24.46945946,155.2745174,28.57249035,1.021235521,85.95752896,588989.0,19.524982639743698,21,638847,1.0846501377784645
2008,5,Rayong,242.0,31.02586873,24.53544402,231.5857143,27.780656375,1.868610039,166.7127413,590479.0,40.983675964767585,21,638847,1.0819131586390032
2008,6,Rayong,535.0,31.32737452,24.7096139,235.2930502,28.01849421,1.307297297,237.4745174,591509.0,90.44663732927141,21,638847,1.0800292134185616
2008,7,Rayong,345.0,30.98158301,24.23127413,222.8698842,27.60642857,1.668687259,261.9119691,592724.0,58.20584285434705,21,638847,1.0778153069556826
2008,8,Rayong,258.0,31.48505792,24.37644788,124.0679537,27.9307529,1.286988417,251.2359073,593940.0,43.43873118496818,21,638847,1.075608647338115
2008,9,Rayong,158.0,30.74667954,23.78200772,302.8046332,27.26434363,1.725598456,300.5818533,595387.0,26.537361413668755,21,638847,1.0729945396859522
2008,10,Rayong,87.0,31.39783784,23.71378378,235.684556,27.55581081,1.106486486,308.8050193,596810.0,14.577503728154689,21,638847,1.0704361522092458
2008,11,Rayong,92.0,30.18084942,22.16818533,41.21544402,26.174517375,2.157413127,256.534749,597829.0,15.389015922613323,21,638847,1.0686115929471471
2008,12,Rayong,84.0,30.10590734,20.45467181,0.015057915,25.280289575,2.2,186.0718147,598664.0,14.031242900859247,21,638847,1.0671211230339557
2008,1,Roi Et,25.0,30.681024,16.79584,2.10848,23.738432,1.994016,113.4232,1307960.0,1.911373436496529,45,41757,0.03192528823511422
2008,2,Roi Et,16.0,30.36504,17.893808,3.81808,24.129424,2.904688,78.6448,1307641.0,1.2235774191846234,45,41757,0.0319330764330577
2008,3,Roi Et,24.0,34.564064,21.257664,62.15024,27.910864,1.681504,60.87904,1307425.0,1.8356693500583208,45,41757,0.03193835210432721
2008,4,Roi Et,46.0,35.3188,23.791024,90.92832,29.554912,1.317424,49.79344,1308144.0,3.516432441688377,45,41757,0.03192079771034381
2008,5,Roi Et,113.0,32.473136,23.77416,213.8184,28.123648,1.75616,105.94352,1308551.0,8.635505990977807,45,41757,0.03191086935090799
2008,6,Roi Et,289.0,32.213312,24.213824,193.37712,28.213568,1.536832,154.3784,1307848.0,22.097369113230283,45,41757,0.03192802221664903
2008,7,Roi Et,228.0,32.196176,24.172048,174.68256,28.184112,1.728,178.8112,1306947.0,17.445236876476248,45,41757,0.031950033168904324
