year,month,province,tmax
2013,8,Bangkok,32.58412121
2013,9,Bangkok,31.30812121
2013,10,Bangkok,31.32466667
2013,11,Bangkok,31.75145455
2013,12,Bangkok,29.21787879
2014,1,Bangkok,30.29163636
2014,2,Bangkok,32.27048485
2014,3,Bangkok,33.8810303
2014,4,Bangkok,35.12927273
2014,5,Bangkok,35.38618182
2014,6,Bangkok,33.68757576
2014,7,Bangkok,32.91236364
2014,8,Bangkok,32.76224242
2014,9,Bangkok,32.236
2014,10,Bangkok,31.88933333
2014,11,Bangkok,32.73909091
2014,12,Bangkok,31.42078788
2015,1,Bangkok,30.8170303
2015,2,Bangkok,32.38036364
2015,3,Bangkok,33.88024242
2015,4,Bangkok,34.78339394
2015,5,Bangkok,35.93909091
2015,6,Bangkok,34.80678788
2015,7,Bangkok,33.38733333
2015,8,Bangkok,33.20545455
2015,9,Bangkok,32.34636364
2015,10,Bangkok,31.98672727
2015,11,Bangkok,33.02975758
2015,12,Bangkok,32.4970303
2016,1,Bangkok,31.92848485
2016,2,Bangkok,32.43272727
2016,3,Bangkok,34.68181818
2016,4,Bangkok,37.09939394
2016,5,Bangkok,35.80545455
2016,6,Bangkok,33.39333333
2016,7,Bangkok,33.29636364
2016,8,Bangkok,32.68060606
2016,9,Bangkok,32.47757576
2016,10,Bangkok,31.82
2016,11,Bangkok,32.3769697
2016,12,Bangkok,31.39757576
2017,1,Bangkok,31.2230303
2017,2,Bangkok,32.8030303
2017,3,Bangkok,33.66727273
2017,4,Bangkok,34.22484848
2017,5,Bangkok,33.36181818
2017,6,Bangkok,33.46060606
2017,7,Bangkok,32.58363636
2017,8,Bangkok,32.91030303
2017,9,Bangkok,32.89212121
2017,10,Bangkok,31.8969697
2017,11,Bangkok,31.15393939
2017,12,Bangkok,30.73454545
2018,1,Bangkok,31.38909091
2018,2,Bangkok,31.45636364
2018,3,Bangkok,33.16787879
2018,4,Bangkok,33.29454545
2018,5,Bangkok,33.75272727
2018,6,Bangkok,33.06969697
2018,7,Bangkok,32.07333333
2018,8,Bangkok,31.78545455
2018,9,Bangkok,32.26666667
2018,10,Bangkok,32.58727273
2018,11,Bangkok,32.75939394
2018,12,Bangkok,32.73454545
2019,1,Bangkok,32.99272727
2019,2,Bangkok,34.05272727
2019,3,Bangkok,34.51212121
2019,4,Bangkok,35.99575758
2019,5,Bangkok,35.51212121
2019,6,Bangkok,34.18424242
2019,7,Bangkok,33.67030303
2019,8,Bangkok,32.82
2019,9,Bangkok,32.32787879
2019,10,Bangkok,32.93212121
2019,11,Bangkok,32.24969697
2019,12,Bangkok,31.63151515
2020,1,Bangkok,33.48727273
2020,2,Bangkok,33.34424242
2020,3,Bangkok,34.50181818
2020,4,Bangkok,34.97878788
2020,5,Bangkok,35.26727273
2020,6,Bangkok,33.69090909
2020,7,Bangkok,33.22545455
2020,8,Bangkok,32.94545455
2020,9,Bangkok,32.67393939
2020,10,Bangkok,30.78060606
2020,11,Bangkok,32.13757576
2020,12,Bangkok,31.85333333
2021,1,Bangkok,30.53454545
2021,2,Bangkok,32.26121212
2021,3,Bangkok,34.10969697
2021,4,Bangkok,33.51939394
2021,5,Bangkok,34.33575758
2021,6,Bangkok,34.15272727
2021,7,Bangkok,32.79454545
2021,8,Bangkok,32.85818182
2021,9,Bangkok,31.73090909
2021,10,Bangkok,31.87878788
2021,11,Bangkok,32.23030303
2021,12,Bangkok,31.48
2022,1,Bangkok,32.49575758
2022,2,Bangkok,32.62545455
2022,3,Bangkok,33.98181818
2022,4,Bangkok,34.10424242
2022,5,Bangkok,33.30969697
2022,6,Bangkok,33.69939394
2022,7,Bangkok,32.79939394
2022,8,Bangkok,32.37030303
2022,9,Bangkok,31.84848485
2022,10,Bangkok,31.5030303
2022,11,Bangkok,32.41333333
2022,12,Bangkok,31.31757576
2003,1,Bueng Kan,26.42340153
2003,2,Bueng Kan,28.96508951
2003,3,Bueng Kan,30.07212276
2003,4,Bueng Kan,33.38785166
2003,5,Bueng Kan,34.07751918
2003,6,Bueng Kan,32.79800512
2003,7,Bueng Kan,32.25734015
2003,8,Bueng Kan,32.24043478
2003,9,Bueng Kan,31.18056266
2003,10,Bueng Kan,30.98774936
2003,11,Bueng Kan,30.58035806
2003,12,Bueng Kan,25.94462916
2004,1,Bueng Kan,28.06754476
2004,2,Bueng Kan,27.21127877
2004,3,Bueng Kan,32.30375959
2004,4,Bueng Kan,33.09173913
2004,5,Bueng Kan,32.74841432
2004,6,Bueng Kan,32.35222506
2004,7,Bueng Kan,31.54685422
2004,8,Bueng Kan,31.92122762
2004,9,Bueng Kan,31.09959079
2004,10,Bueng Kan,30.8526087
2004,11,Bueng Kan,30.23202046
2004,12,Bueng Kan,27.42539642
2005,1,Bueng Kan,27.64404092
2005,2,Bueng Kan,31.51194373
2005,3,Bueng Kan,31.05953964
2005,4,Bueng Kan,32.90675192
2005,5,Bueng Kan,33.66677749
2005,6,Bueng Kan,33.02892583
2005,7,Bueng Kan,32.08255754
2005,8,Bueng Kan,31.70567775
2005,9,Bueng Kan,31.34616368
2005,10,Bueng Kan,30.19196931
2005,11,Bueng Kan,29.48012788
2005,12,Bueng Kan,25.64744246
2006,1,Bueng Kan,27.83677749
2006,2,Bueng Kan,29.03680307
2006,3,Bueng Kan,31.45324808
2006,4,Bueng Kan,31.63749361
