year,month,province,soil
2023,10,Chiang Mai,202.20522456461964
2023,11,Chiang Mai,154.37827681026582
2023,12,Chiang Mai,119.30595783684691
2023,1,Chiang Rai,203.47147766323025
2023,2,Chiang Rai,160.8408934707904
2023,3,Chiang Rai,117.886941580756
2023,4,Chiang Rai,85.68505154639176
2023,5,Chiang Rai,69.17319587628866
2023,6,Chiang Rai,65.61477663230241
2023,7,Chiang Rai,101.0840206185567
2023,8,Chiang Rai,232.4994845360825
2023,9,Chiang Rai,336.7206185567011
2023,10,Chiang Rai,365.1831615120275
2023,11,Chiang Rai,317.7219931271478
2023,12,Chiang Rai,270.59639175257735
2023,1,Chon Buri,126.29285714285714
2023,2,Chon Buri,92.5957142857143
2023,3,Chon Buri,65.83809523809524
2023,4,Chon Buri,51.79428571428572
2023,5,Chon Buri,43.76285714285714
2023,6,Chon Buri,40.01857142857143
2023,7,Chon Buri,78.41857142857144
2023,8,Chon Buri,66.5957142857143
2023,9,Chon Buri,170.01285714285717
2023,10,Chon Buri,245.58380952380955
2023,11,Chon Buri,215.28285714285715
2023,12,Chon Buri,155.22333333333333
2023,1,Chumphon,267.91853146853146
2023,2,Chumphon,226.38076923076923
2023,3,Chumphon,161.1157342657343
2023,4,Chumphon,111.76293706293708
2023,5,Chumphon,94.33146853146854
2023,6,Chumphon,158.16048951048953
2023,7,Chumphon,281.87377622377625
2023,8,Chumphon,288.358041958042
2023,9,Chumphon,330.4723776223776
2023,10,Chumphon,336.0055944055944
2023,11,Chumphon,336.0055944055944
2023,12,Chumphon,306.9881118881119
2023,1,Kalasin,116.25892857142856
2023,2,Kalasin,83.94970238095239
2023,3,Kalasin,62.93184523809524
2023,4,Kalasin,50.85327380952381
2023,5,Kalasin,43.481547619047625
2023,6,Kalasin,81.5672619047619
2023,7,Kalasin,153.12113095238095
2023,8,Kalasin,221.82232142857143
2023,9,Kalasin,299.3101190476191
2023,10,Kalasin,282.1565476190476
2023,11,Kalasin,209.7458333333333
2023,12,Kalasin,149.42380952380952
2023,1,Kamphaeng Phet,131.57207637231505
2023,2,Kamphaeng Phet,93.18973747016706
2023,3,Kamphaeng Phet,67.3147971360382
2023,4,Kamphaeng Phet,52.99570405727924
2023,5,Kamphaeng Phet,44.56252983293556
2023,6,Kamphaeng Phet,39.386873508353226
2023,7,Kamphaeng Phet,47.35011933174224
2023,8,Kamphaeng Phet,46.5854415274463
2023,9,Kamphaeng Phet,269.5680190930788
2023,10,Kamphaeng Phet,284.07088305489265
2023,11,Kamphaeng Phet,227.80334128878283
2023,12,Kamphaeng Phet,170.45059665871122
2023,1,Kanchanaburi,237.3264674493064
2023,2,Kanchanaburi,197.7417289220918
2023,3,Kanchanaburi,146.67470651013875
2023,4,Kanchanaburi,111.47961579509072
2023,5,Kanchanaburi,104.55005336179296
2023,6,Kanchanaburi,160.91664887940237
