year,month,province,soil
1960,1,Amnat Charoen,77.45486111
1960,2,Amnat Charoen,58.29930556
1960,3,Amnat Charoen,48.73993056
1960,4,Amnat Charoen,40.79444444
1960,5,Amnat Charoen,47.61909722
1960,6,Amnat Charoen,129.8888889
1960,7,Amnat Charoen,247.659375
1960,8,Amnat Charoen,275.8427083
1960,9,Amnat Charoen,275.8427083
1960,10,Amnat Charoen,274.3565972
1960,11,Amnat Charoen,222.0788194
1960,12,Amnat Charoen,162.203125
1961,1,Amnat Charoen,112.8246528
1961,2,Amnat Charoen,80.58819444
1961,3,Amnat Charoen,60.35138889
1961,4,Amnat Charoen,48.37256944
1961,5,Amnat Charoen,170.3173611
1961,6,Amnat Charoen,275.7996528
1961,7,Amnat Charoen,275.8427083
1961,8,Amnat Charoen,275.8427083
1961,9,Amnat Charoen,275.8427083
1961,10,Amnat Charoen,275.1277778
1961,11,Amnat Charoen,209.8489583
1961,12,Amnat Charoen,152.4986111
1962,1,Amnat Charoen,102.1402778
1962,2,Amnat Charoen,72.725
1962,3,Amnat Charoen,55.675
1962,4,Amnat Charoen,46.22048611
1962,5,Amnat Charoen,120.2399306
1962,6,Amnat Charoen,192.2395833
1962,7,Amnat Charoen,275.8427083
1962,8,Amnat Charoen,275.8427083
1962,9,Amnat Charoen,275.8427083
1962,10,Amnat Charoen,241.3954861
1962,11,Amnat Charoen,185.234375
1962,12,Amnat Charoen,132.4208333
1963,1,Amnat Charoen,89.02013889
1963,2,Amnat Charoen,64.43854167
1963,3,Amnat Charoen,51.71979167
1963,4,Amnat Charoen,42.80520833
1963,5,Amnat Charoen,41.54618056
1963,6,Amnat Charoen,196.0052083
1963,7,Amnat Charoen,273.2861111
1963,8,Amnat Charoen,275.8427083
1963,9,Amnat Charoen,275.8427083
1963,10,Amnat Charoen,237.6600694
1963,11,Amnat Charoen,195.7395833
1963,12,Amnat Charoen,140.3107639
1964,1,Amnat Charoen,100.7822917
1964,2,Amnat Charoen,69.903125
1964,3,Amnat Charoen,54.13576389
1964,4,Amnat Charoen,44.44097222
1964,5,Amnat Charoen,259.0545139
1964,6,Amnat Charoen,275.8427083
1964,7,Amnat Charoen,272.2059028
1964,8,Amnat Charoen,275.8427083
1964,9,Amnat Charoen,275.8427083
1964,10,Amnat Charoen,275.340625
1964,11,Amnat Charoen,215.6385417
1964,12,Amnat Charoen,154.0916667
1965,1,Amnat Charoen,108.40625
1965,2,Amnat Charoen,78.23923611
1965,3,Amnat Charoen,58.60833333
1965,4,Amnat Charoen,47.55625
1965,5,Amnat Charoen,110.1284722
1965,6,Amnat Charoen,270.9791667
1965,7,Amnat Charoen,275.8427083
1965,8,Amnat Charoen,275.8427083
1965,9,Amnat Charoen,275.8427083
1965,10,Amnat Charoen,233.9409722
1965,11,Amnat Charoen,173.9170139
1965,12,Amnat Charoen,118.7621528
1966,1,Amnat Charoen,81.43194444
1966,2,Amnat Charoen,61.32256944
1966,3,Amnat Charoen,48.97534722
1966,4,Amnat Charoen,40.94444444
1966,5,Amnat Charoen,275.2524306
1966,6,Amnat Charoen,275.8427083
1966,7,Amnat Charoen,275.8427083
1966,8,Amnat Charoen,275.8427083
1966,9,Amnat Charoen,275.8427083
1966,10,Amnat Charoen,224.6232639
1966,11,Amnat Charoen,161.0583333
1966,12,Amnat Charoen,112.9552083
1967,1,Amnat Charoen,78.37604167
1967,2,Amnat Charoen,58.80173611
1967,3,Amnat Charoen,47.44479167
1967,4,Amnat Charoen,39.91979167
1967,5,Amnat Charoen,38.32361111
1967,6,Amnat Charoen,84.709375
1967,7,Amnat Charoen,191.1986111
1967,8,Amnat Charoen,267.5677083
1967,9,Amnat Charoen,275.8427083
1967,10,Amnat Charoen,219.5875
1967,11,Amnat Charoen,168.5701389
1967,12,Amnat Charoen,114.5416667
1968,1,Amnat Charoen,81.68993056
1968,2,Amnat Charoen,60.73576389
1968,3,Amnat Charoen,48.62291667
1968,4,Amnat Charoen,40.72118056
1968,5,Amnat Charoen,50.66388889
1968,6,Amnat Charoen,150.6645833
1968,7,Amnat Charoen,170.3458333
1968,8,Amnat Charoen,270.41875
1968,9,Amnat Charoen,275.8427083
1968,10,Amnat Charoen,221.9482639
1968,11,Amnat Charoen,159.9409722
1968,12,Amnat Charoen,116.3725694
1969,1,Amnat Charoen,84.95451389
1969,2,Amnat Charoen,62.45798611
1969,3,Amnat Charoen,49.66701389
1969,4,Amnat Charoen,41.43402778
1969,5,Amnat Charoen,84.87743056
1969,6,Amnat Charoen,216.4013889
1969,7,Amnat Charoen,275.8427083
1969,8,Amnat Charoen,274.4381944
1969,9,Amnat Charoen,275.8427083
1969,10,Amnat Charoen,237.2309028
1969,11,Amnat Charoen,173.7902778
1969,12,Amnat Charoen,119.7350694
1970,1,Amnat Charoen,84.23993056
1970,2,Amnat Charoen,62.553125
1970,3,Amnat Charoen,49.72013889
1970,4,Amnat Charoen,41.4625
1970,5,Amnat Charoen,104.715625
1970,6,Amnat Charoen,258.7375
1970,7,Amnat Charoen,275.6305556
1970,8,Amnat Charoen,275.8427083
1970,9,Amnat Charoen,275.8427083
1970,10,Amnat Charoen,216.2465278
1970,11,Amnat Charoen,156.8076389
1970,12,Amnat Charoen,113.7100694
1971,1,Amnat Charoen,78.83993056
1971,2,Amnat Charoen,61.009375
1971,3,Amnat Charoen,48.73125
1971,4,Amnat Charoen,40.76805556
1971,5,Amnat Charoen,90.97916667
1971,6,Amnat Charoen,272.9270833
1971,7,Amnat Charoen,275.8427083
1971,8,Amnat Charoen,275.8427083
1971,9,Amnat Charoen,275.8427083
1971,10,Amnat Charoen,221.5642361
1971,11,Amnat Charoen,152.7819444
1971,12,Amnat Charoen,105.0836806
1972,1,Amnat Charoen,74.40590278
1972,2,Amnat Charoen,61.00763889
1972,3,Amnat Charoen,49.02777778
1972,4,Amnat Charoen,40.99618056
1972,5,Amnat Charoen,35.27569444
1972,6,Amnat Charoen,248.2121528
1972,7,Amnat Charoen,275.8427083
1972,8,Amnat Charoen,275.8427083
1972,9,Amnat Charoen,275.8427083
1972,10,Amnat Charoen,275.8427083
1972,11,Amnat Charoen,215.746875
1972,12,Amnat Charoen,157.9673611
1973,1,Amnat Charoen,110.5256944
1973,2,Amnat Charoen,77.20694444
1973,3,Amnat Charoen,58.13541667
1973,4,Amnat Charoen,47.01770833
1973,5,Amnat Charoen,57.43368056
1973,6,Amnat Charoen,117.890625
1973,7,Amnat Charoen,245.4572917
1973,8,Amnat Charoen,274.5878472
1973,9,Amnat Charoen,275.8427083
1973,10,Amnat Charoen,214.48125
1973,11,Amnat Charoen,160.9399306
1973,12,Amnat Charoen,117.6458333
1974,1,Amnat Charoen,83.95729167
1974,2,Amnat Charoen,61.97743056
1974,3,Amnat Charoen,49.38888889
1974,4,Amnat Charoen,43.08159722
1974,5,Amnat Charoen,142.5913194
1974,6,Amnat Charoen,219.6753472
1974,7,Amnat Charoen,273.3895833
1974,8,Amnat Charoen,275.8427083
1974,9,Amnat Charoen,275.8427083
1974,10,Amnat Charoen,241.7829861
1974,11,Amnat Charoen,195.3729167
1974,12,Amnat Charoen,130.3243056
1975,1,Amnat Charoen,95.38506944
1975,2,Amnat Charoen,69.26875
1975,3,Amnat Charoen,53.6375
1975,4,Amnat Charoen,44.06979167
1975,5,Amnat Charoen,135.0784722
1975,6,Amnat Charoen,234.9076389
1975,7,Amnat Charoen,275.8427083
1975,8,Amnat Charoen,275.8427083
1975,9,Amnat Charoen,275.8427083
1975,10,Amnat Charoen,261.4131944
1975,11,Amnat Charoen,197.6701389
1975,12,Amnat Charoen,143.1211806
1976,1,Amnat Charoen,95.54548611
1976,2,Amnat Charoen,69.22395833
1976,3,Amnat Charoen,53.64444444
1976,4,Amnat Charoen,44.54583333
1976,5,Amnat Charoen,42.10347222
1976,6,Amnat Charoen,106.5319444
1976,7,Amnat Charoen,235.7899306
1976,8,Amnat Charoen,275.8427083
1976,9,Amnat Charoen,275.8427083
1976,10,Amnat Charoen,263.0243056
1976,11,Amnat Charoen,201.4152778
1976,12,Amnat Charoen,139.1194444
1977,1,Amnat Charoen,94.11215278
1977,2,Amnat Charoen,68.67604167
1977,3,Amnat Charoen,53.31944444
1977,4,Amnat Charoen,43.86597222
1977,5,Amnat Charoen,39.68576389
1977,6,Amnat Charoen,34.91284722
1977,7,Amnat Charoen,66.25381944
1977,8,Amnat Charoen,264.6326389
1977,9,Amnat Charoen,275.8427083
1977,10,Amnat Charoen,216.65625
1977,11,Amnat Charoen,149.3916667
1977,12,Amnat Charoen,107.91875
1978,1,Amnat Charoen,77.75381944
1978,2,Amnat Charoen,58.378125
1978,3,Amnat Charoen,47.15173611
1978,4,Amnat Charoen,41.84409722
1978,5,Amnat Charoen,70.98541667
1978,6,Amnat Charoen,167.8916667
1978,7,Amnat Charoen,275.6756944
1978,8,Amnat Charoen,275.8427083
1978,9,Amnat Charoen,275.8427083
1978,10,Amnat Charoen,218.7704861
1978,11,Amnat Charoen,155.5107639
1978,12,Amnat Charoen,111.6423611
1979,1,Amnat Charoen,77.50868056
1979,2,Amnat Charoen,58.32118056
1979,3,Amnat Charoen,47.13923611
1979,4,Amnat Charoen,43.23645833
1979,5,Amnat Charoen,171.3819444
1979,6,Amnat Charoen,275.8427083
1979,7,Amnat Charoen,269.1975694
1979,8,Amnat Charoen,275.8427083
1979,9,Amnat Charoen,275.8427083
1979,10,Amnat Charoen,174.2482639
1979,11,Amnat Charoen,107.1840278
1979,12,Amnat Charoen,74.47743056
1980,1,Amnat Charoen,56.72326389
1980,2,Amnat Charoen,46.13402778
1980,3,Amnat Charoen,39.00868056
1980,4,Amnat Charoen,33.85347222
1980,5,Amnat Charoen,79.06006944
1980,6,Amnat Charoen,234.5194444
1980,7,Amnat Charoen,275.8427083
1980,8,Amnat Charoen,275.8427083
1980,9,Amnat Charoen,275.8427083
1980,10,Amnat Charoen,262.5138889
1980,11,Amnat Charoen,199.4329861
1980,12,Amnat Charoen,141.0951389
1981,1,Amnat Charoen,95.85729167
1981,2,Amnat Charoen,71.24965278
1981,3,Amnat Charoen,54.775
1981,4,Amnat Charoen,44.83298611
1981,5,Amnat Charoen,114.5340278
1981,6,Amnat Charoen,261.2861111
1981,7,Amnat Charoen,275.8427083
1981,8,Amnat Charoen,275.8427083
1981,9,Amnat Charoen,251.1513889
1981,10,Amnat Charoen,244.0927083
1981,11,Amnat Charoen,193.1125
1981,12,Amnat Charoen,133.1638889
1982,1,Amnat Charoen,90.053125
1982,2,Amnat Charoen,66.35277778
1982,3,Amnat Charoen,52.02673611
1982,4,Amnat Charoen,43.02951389
1982,5,Amnat Charoen,40.39618056
1982,6,Amnat Charoen,123.6506944
1982,7,Amnat Charoen,161.2302083
1982,8,Amnat Charoen,273.6041667
1982,9,Amnat Charoen,275.8427083
1982,10,Amnat Charoen,271.5611111
1982,11,Amnat Charoen,218.7649306
1982,12,Amnat Charoen,156.2364583
1983,1,Amnat Charoen,106.834375
1983,2,Amnat Charoen,76.56666667
1983,3,Amnat Charoen,57.73090278
1983,4,Amnat Charoen,46.7375
1983,5,Amnat Charoen,47.18125
1983,6,Amnat Charoen,207.6204861
1983,7,Amnat Charoen,203.6107639
1983,8,Amnat Charoen,275.8427083
1983,9,Amnat Charoen,275.8427083
1983,10,Amnat Charoen,275.8427083
1983,11,Amnat Charoen,200.6677083
1983,12,Amnat Charoen,143.1753472
1984,1,Amnat Charoen,93.75173611
1984,2,Amnat Charoen,66.51076389
1984,3,Amnat Charoen,52.19652778
1984,4,Amnat Charoen,44.11631944
1984,5,Amnat Charoen,86.20868056
1984,6,Amnat Charoen,155.8128472
1984,7,Amnat Charoen,232.584375
1984,8,Amnat Charoen,275.8427083
1984,9,Amnat Charoen,275.8427083
1984,10,Amnat Charoen,275.7173611
1984,11,Amnat Charoen,228.2927083
1984,12,Amnat Charoen,164.228125
1985,1,Amnat Charoen,116.2815972
1985,2,Amnat Charoen,91.43020833
1985,3,Amnat Charoen,65.26076389
1985,4,Amnat Charoen,53.09652778
1985,5,Amnat Charoen,78.42777778
1985,6,Amnat Charoen,246.9958333
1985,7,Amnat Charoen,264.571875
1985,8,Amnat Charoen,275.8427083
1985,9,Amnat Charoen,275.8427083
1985,10,Amnat Charoen,269.4576389
1985,11,Amnat Charoen,207.4315972
1985,12,Amnat Charoen,148.0336806
1986,1,Amnat Charoen,96.93055556
1986,2,Amnat Charoen,68.175
1986,3,Amnat Charoen,53.15659722
1986,4,Amnat Charoen,44.41875
1986,5,Amnat Charoen,135.6232639
1986,6,Amnat Charoen,191.5145833
1986,7,Amnat Charoen,259.234375
1986,8,Amnat Charoen,275.8427083
1986,9,Amnat Charoen,275.8427083
1986,10,Amnat Charoen,275.7864583
1986,11,Amnat Charoen,213.1701389
1986,12,Amnat Charoen,157.6520833
1987,1,Amnat Charoen,104.4927083
1987,2,Amnat Charoen,73.61284722
1987,3,Amnat Charoen,56.20625
1987,4,Amnat Charoen,45.79375
1987,5,Amnat Charoen,42.54444444
1987,6,Amnat Charoen,194.9927083
1987,7,Amnat Charoen,272.6170139
1987,8,Amnat Charoen,275.8427083
1987,9,Amnat Charoen,275.8427083
1987,10,Amnat Charoen,236.3628472
1987,11,Amnat Charoen,178.621875
1987,12,Amnat Charoen,118.4510417
1988,1,Amnat Charoen,81.14756944
1988,2,Amnat Charoen,60.49861111
1988,3,Amnat Charoen,48.49652778
1988,4,Amnat Charoen,40.64583333
1988,5,Amnat Charoen,138.4913194
1988,6,Amnat Charoen,275.2479167
1988,7,Amnat Charoen,275.7378472
1988,8,Amnat Charoen,275.8427083
1988,9,Amnat Charoen,275.8427083
1988,10,Amnat Charoen,275.8427083
1988,11,Amnat Charoen,194.4767361
1988,12,Amnat Charoen,137.3173611
1989,1,Amnat Charoen,90.34861111
1989,2,Amnat Charoen,64.89861111
1989,3,Amnat Charoen,51.27708333
1989,4,Amnat Charoen,42.55486111
1989,5,Amnat Charoen,86.13958333
1989,6,Amnat Charoen,134.3628472
1989,7,Amnat Charoen,258.5586806
1989,8,Amnat Charoen,275.8427083
1989,9,Amnat Charoen,275.8427083
1989,10,Amnat Charoen,267.7034722
1989,11,Amnat Charoen,193.1079861
1989,12,Amnat Charoen,138.9486111
1990,1,Amnat Charoen,94.47291667
1990,2,Amnat Charoen,79.43333333
1990,3,Amnat Charoen,63.11631944
1990,4,Amnat Charoen,49.79097222
1990,5,Amnat Charoen,97.75486111
1990,6,Amnat Charoen,262.2569444
1990,7,Amnat Charoen,275.8427083
1990,8,Amnat Charoen,275.8427083
1990,9,Amnat Charoen,275.8427083
1990,10,Amnat Charoen,258.8170139
1990,11,Amnat Charoen,208.2739583
1990,12,Amnat Charoen,147.8145833
1991,1,Amnat Charoen,98.92430556
1991,2,Amnat Charoen,68.96388889
1991,3,Amnat Charoen,53.60173611
1991,4,Amnat Charoen,44.09652778
1991,5,Amnat Charoen,39.55902778
1991,6,Amnat Charoen,120.9791667
1991,7,Amnat Charoen,169.9503472
1991,8,Amnat Charoen,275.8427083
1991,9,Amnat Charoen,275.8427083
1991,10,Amnat Charoen,273.5097222
1991,11,Amnat Charoen,195.0732639
1991,12,Amnat Charoen,140.9805556
1992,1,Amnat Charoen,101.5746528
1992,2,Amnat Charoen,75.07673611
1992,3,Amnat Charoen,56.88402778
1992,4,Amnat Charoen,46.18368056
1992,5,Amnat Charoen,51.31944444
1992,6,Amnat Charoen,136.3152778
1992,7,Amnat Charoen,242.8197917
1992,8,Amnat Charoen,275.8427083
1992,9,Amnat Charoen,275.8427083
1992,10,Amnat Charoen,212.7690972
1992,11,Amnat Charoen,142.3590278
1992,12,Amnat Charoen,101.9201389
1993,1,Amnat Charoen,70.89409722
1993,2,Amnat Charoen,54.72361111
1993,3,Amnat Charoen,44.83923611
1993,4,Amnat Charoen,38.09513889
1993,5,Amnat Charoen,91.24791667
1993,6,Amnat Charoen,85.12638889
1993,7,Amnat Charoen,161.021875
1993,8,Amnat Charoen,250.9725694
1993,9,Amnat Charoen,274.2791667
1993,10,Amnat Charoen,199.8732639
1993,11,Amnat Charoen,138.4513889
1993,12,Amnat Charoen,89.60590278
1994,1,Amnat Charoen,64.62083333
1994,2,Amnat Charoen,51.58263889
1994,3,Amnat Charoen,42.75208333
1994,4,Amnat Charoen,36.59479167
1994,5,Amnat Charoen,109.0232639
1994,6,Amnat Charoen,250.2822917
1994,7,Amnat Charoen,264.0652778
1994,8,Amnat Charoen,275.8427083
1994,9,Amnat Charoen,275.8427083
1994,10,Amnat Charoen,225.0666667
1994,11,Amnat Charoen,157.8114583
1994,12,Amnat Charoen,111.6947917
1995,1,Amnat Charoen,75.25277778
1995,2,Amnat Charoen,57.19375
1995,3,Amnat Charoen,46.45347222
1995,4,Amnat Charoen,39.24166667
1995,5,Amnat Charoen,68.72430556
1995,6,Amnat Charoen,123.2413194
1995,7,Amnat Charoen,273.8034722
1995,8,Amnat Charoen,275.840625
1995,9,Amnat Charoen,275.8409722
1995,10,Amnat Charoen,242.4833333
1995,11,Amnat Charoen,179.1423611
1995,12,Amnat Charoen,118.8225694
1996,1,Amnat Charoen,81.10069444
1996,2,Amnat Charoen,60.22118056
1996,3,Amnat Charoen,48.34097222
1996,4,Amnat Charoen,44.6
1996,5,Amnat Charoen,85.44618056
1996,6,Amnat Charoen,123.3927083
1996,7,Amnat Charoen,137.3138889
1996,8,Amnat Charoen,243.0579861
1996,9,Amnat Charoen,275.8427083
1996,10,Amnat Charoen,249.0996528
1996,11,Amnat Charoen,220.5541667
1996,12,Amnat Charoen,156.0506944
1997,1,Amnat Charoen,108.0274306
1997,2,Amnat Charoen,78.66944444
1997,3,Amnat Charoen,59.09583333
1997,4,Amnat Charoen,47.57743056
1997,5,Amnat Charoen,55.25659722
1997,6,Amnat Charoen,151.5336806
1997,7,Amnat Charoen,275.00625
1997,8,Amnat Charoen,275.8427083
1997,9,Amnat Charoen,275.8427083
1997,10,Amnat Charoen,265.4142361
1997,11,Amnat Charoen,193.8375
1997,12,Amnat Charoen,137.2225694
1998,1,Amnat Charoen,93.26111111
1998,2,Amnat Charoen,72.075
1998,3,Amnat Charoen,55.15763889
1998,4,Amnat Charoen,45.03819444
1998,5,Amnat Charoen,95.06458333
1998,6,Amnat Charoen,151.1229167
1998,7,Amnat Charoen,137.5895833
1998,8,Amnat Charoen,218.9965278
1998,9,Amnat Charoen,275.5368056
1998,10,Amnat Charoen,218.5131944
1998,11,Amnat Charoen,171.6409722
1998,12,Amnat Charoen,117.5381944
1999,1,Amnat Charoen,79.29201389
1999,2,Amnat Charoen,59.33680556
1999,3,Amnat Charoen,47.803125
1999,4,Amnat Charoen,40.18819444
1999,5,Amnat Charoen,238.7517361
1999,6,Amnat Charoen,275.6586806
1999,7,Amnat Charoen,275.8427083
1999,8,Amnat Charoen,275.8427083
1999,9,Amnat Charoen,275.8427083
1999,10,Amnat Charoen,264.2538194
1999,11,Amnat Charoen,217.1302083
1999,12,Amnat Charoen,151.2131944
2000,1,Amnat Charoen,99.60798611
2000,2,Amnat Charoen,70.33958333
2000,3,Amnat Charoen,54.36875
2000,4,Amnat Charoen,88.26145833
2000,5,Amnat Charoen,273.3086806
2000,6,Amnat Charoen,275.8427083
2000,7,Amnat Charoen,275.8427083
2000,8,Amnat Charoen,275.8427083
2000,9,Amnat Charoen,275.8427083
2000,10,Amnat Charoen,239.0802083
2000,11,Amnat Charoen,165.1916667
2000,12,Amnat Charoen,112.2743056
2001,1,Amnat Charoen,78.38402778
2001,2,Amnat Charoen,58.81597222
2001,3,Amnat Charoen,48.11770833
2001,4,Amnat Charoen,40.37534722
2001,5,Amnat Charoen,78.83854167
2001,6,Amnat Charoen,261.90625
2001,7,Amnat Charoen,275.8427083
2001,8,Amnat Charoen,275.8427083
2001,9,Amnat Charoen,275.8427083
2001,10,Amnat Charoen,267.0399306
2001,11,Amnat Charoen,219.0427083
2001,12,Amnat Charoen,157.2513889
2002,1,Amnat Charoen,103.8173611
2002,2,Amnat Charoen,72.028125
2002,3,Amnat Charoen,55.48368056
2002,4,Amnat Charoen,45.31423611
2002,5,Amnat Charoen,129.3145833
2002,6,Amnat Charoen,237.1607639
2002,7,Amnat Charoen,275.5559028
2002,8,Amnat Charoen,275.8427083
2002,9,Amnat Charoen,275.8427083
2002,10,Amnat Charoen,237.8798611
2002,11,Amnat Charoen,174.2732639
2002,12,Amnat Charoen,127.5538194
2003,1,Amnat Charoen,84.51770833
2003,2,Amnat Charoen,64.36631944
2003,3,Amnat Charoen,50.81180556
2003,4,Amnat Charoen,42.20381944
2003,5,Amnat Charoen,90.0125
2003,6,Amnat Charoen,140.3020833
2003,7,Amnat Charoen,167.1201389
2003,8,Amnat Charoen,275.3951389
2003,9,Amnat Charoen,275.8427083
2003,10,Amnat Charoen,202.1604167
2003,11,Amnat Charoen,135.9215278
2003,12,Amnat Charoen,90.171875
2004,1,Amnat Charoen,65.23611111
2004,2,Amnat Charoen,52.065625
2004,3,Amnat Charoen,43.05659722
2004,4,Amnat Charoen,36.81006944
2004,5,Amnat Charoen,89.90694444
2004,6,Amnat Charoen,186.9104167
2004,7,Amnat Charoen,275.8427083
2004,8,Amnat Charoen,275.8427083
2004,9,Amnat Charoen,275.8427083
2004,10,Amnat Charoen,175.6375
2004,11,Amnat Charoen,113.5649306
2004,12,Amnat Charoen,77.32673611
2005,1,Amnat Charoen,58.28854167
2005,2,Amnat Charoen,47.14027778
2005,3,Amnat Charoen,39.71701389
2005,4,Amnat Charoen,34.37881944
2005,5,Amnat Charoen,64.72847222
2005,6,Amnat Charoen,115.153125
2005,7,Amnat Charoen,273.1788194
2005,8,Amnat Charoen,275.8427083
2005,9,Amnat Charoen,275.8427083
2005,10,Amnat Charoen,201.0239583
2005,11,Amnat Charoen,157.0534722
2005,12,Amnat Charoen,103.028125
2006,1,Amnat Charoen,71.03645833
2006,2,Amnat Charoen,54.82916667
2006,3,Amnat Charoen,44.9125
2006,4,Amnat Charoen,38.14930556
2006,5,Amnat Charoen,50.55486111
2006,6,Amnat Charoen,69.51979167
2006,7,Amnat Charoen,268.8086806
2006,8,Amnat Charoen,275.8427083
2006,9,Amnat Charoen,275.2694444
2006,10,Amnat Charoen,275.8427083
2006,11,Amnat Charoen,216.1684028
2006,12,Amnat Charoen,148.6347222
2007,1,Amnat Charoen,93.36805556
2007,2,Amnat Charoen,67.91423611
2007,3,Amnat Charoen,53.09583333
2007,4,Amnat Charoen,43.74756944
2007,5,Amnat Charoen,145.8357639
2007,6,Amnat Charoen,193.5840278
2007,7,Amnat Charoen,250.2017361
2007,8,Amnat Charoen,275.8427083
2007,9,Amnat Charoen,275.8427083
2007,10,Amnat Charoen,275.8427083
2007,11,Amnat Charoen,200.8881944
2007,12,Amnat Charoen,145.8197917
2008,1,Amnat Charoen,94.88715278
2008,2,Amnat Charoen,67.03784722
2008,3,Amnat Charoen,52.5125
2008,4,Amnat Charoen,43.38888889
2008,5,Amnat Charoen,147.7819444
2008,6,Amnat Charoen,251.3888889
2008,7,Amnat Charoen,263.9944444
2008,8,Amnat Charoen,275.4114583
2008,9,Amnat Charoen,275.8427083
2008,10,Amnat Charoen,249.9677083
2008,11,Amnat Charoen,201.38125
2008,12,Amnat Charoen,141.9072917
2009,1,Amnat Charoen,91.17048611
2009,2,Amnat Charoen,65.65416667
2009,3,Amnat Charoen,51.66145833
2009,4,Amnat Charoen,42.80486111
2009,5,Amnat Charoen,136.3868056
2009,6,Amnat Charoen,161.7770833
2009,7,Amnat Charoen,274.0486111
2009,8,Amnat Charoen,275.8427083
2009,9,Amnat Charoen,275.8427083
2009,10,Amnat Charoen,221.1107639
2009,11,Amnat Charoen,154.4270833
2009,12,Amnat Charoen,111.4420139
2010,1,Amnat Charoen,78.98159722
2010,2,Amnat Charoen,59.37673611
2010,3,Amnat Charoen,47.79097222
2010,4,Amnat Charoen,40.15555556
2010,5,Amnat Charoen,39.09548611
2010,6,Amnat Charoen,54.84965278
2010,7,Amnat Charoen,105.9184028
2010,8,Amnat Charoen,275.8427083
2010,9,Amnat Charoen,275.8427083
2010,10,Amnat Charoen,275.6079861
2010,11,Amnat Charoen,196.1003472
2010,12,Amnat Charoen,137.9548611
2011,1,Amnat Charoen,86.73819444
2011,2,Amnat Charoen,63.66909722
2011,3,Amnat Charoen,50.48993056
2011,4,Amnat Charoen,42.05659722
2011,5,Amnat Charoen,84.95208333
2011,6,Amnat Charoen,149.4614583
2011,7,Amnat Charoen,270.2027778
2011,8,Amnat Charoen,275.8427083
2011,9,Amnat Charoen,275.8427083
2011,10,Amnat Charoen,275.3909722
2011,11,Amnat Charoen,203.6315972
2011,12,Amnat Charoen,134.3378472
2012,1,Amnat Charoen,90.84583333
2012,2,Amnat Charoen,65.11840278
2012,3,Amnat Charoen,51.35069444
2012,4,Amnat Charoen,42.60034722
2012,5,Amnat Charoen,92.02256944
2012,6,Amnat Charoen,120.1142361
2012,7,Amnat Charoen,150.7954861
2012,8,Amnat Charoen,215.4739583
2012,9,Amnat Charoen,275.6121528
2012,10,Amnat Charoen,235.8309028
2012,11,Amnat Charoen,209.9107639
2012,12,Amnat Charoen,149.7465278
2013,1,Amnat Charoen,102.6038194
2013,2,Amnat Charoen,73.08715278
2013,3,Amnat Charoen,55.86840278
2013,4,Amnat Charoen,45.55868056
2013,5,Amnat Charoen,38.59131944
2013,6,Amnat Charoen,37.01145833
2013,7,Amnat Charoen,218.1881944
2013,8,Amnat Charoen,250.3774306
2013,9,Amnat Charoen,275.8427083
2013,10,Amnat Charoen,255.6739583
2013,11,Amnat Charoen,183.9326389
2013,12,Amnat Charoen,131.0753472
2014,1,Amnat Charoen,85.86423611
2014,2,Amnat Charoen,62.80729167
2014,3,Amnat Charoen,49.95798611
2014,4,Amnat Charoen,41.65972222
2014,5,Amnat Charoen,35.80902778
2014,6,Amnat Charoen,149.6996528
2014,7,Amnat Charoen,273.3416667
2014,8,Amnat Charoen,275.8427083
2014,9,Amnat Charoen,275.8427083
2014,10,Amnat Charoen,206.5006944
2014,11,Amnat Charoen,147.7572917
2014,12,Amnat Charoen,95.05868056
2015,1,Amnat Charoen,67.20243056
2015,2,Amnat Charoen,52.60590278
2015,3,Amnat Charoen,43.440625
2015,4,Amnat Charoen,37.10034722
2015,5,Amnat Charoen,32.42430556
2015,6,Amnat Charoen,29.69930556
2015,7,Amnat Charoen,143.6375
2015,8,Amnat Charoen,239.0947917
2015,9,Amnat Charoen,274.8840278
2015,10,Amnat Charoen,242.8288194
2015,11,Amnat Charoen,178.3871528
2015,12,Amnat Charoen,120.8503472
2016,1,Amnat Charoen,87.13472222
2016,2,Amnat Charoen,63.13229167
2016,3,Amnat Charoen,50.10173611
2016,4,Amnat Charoen,41.73680556
2016,5,Amnat Charoen,41.74583333
2016,6,Amnat Charoen,61.11284722
2016,7,Amnat Charoen,109.5135417
2016,8,Amnat Charoen,124.7215278
2016,9,Amnat Charoen,274.4479167
2016,10,Amnat Charoen,238.3711806
2016,11,Amnat Charoen,188.5159722
2016,12,Amnat Charoen,128.9069444
2017,1,Amnat Charoen,84.80104167
2017,2,Amnat Charoen,62.13402778
2017,3,Amnat Charoen,49.56041667
2017,4,Amnat Charoen,41.38298611
2017,5,Amnat Charoen,135.9909722
2017,6,Amnat Charoen,249.65
2017,7,Amnat Charoen,275.8427083
2017,8,Amnat Charoen,275.8427083
2017,9,Amnat Charoen,275.8427083
2017,10,Amnat Charoen,257.6027778
2017,11,Amnat Charoen,195.4847222
2017,12,Amnat Charoen,132.1069444
2018,1,Amnat Charoen,88.59375
2018,2,Amnat Charoen,64.14270833
2018,3,Amnat Charoen,50.88229167
2018,4,Amnat Charoen,42.35520833
2018,5,Amnat Charoen,45.90798611
2018,6,Amnat Charoen,145.3017361
2018,7,Amnat Charoen,266.0010417
