year,month,province,ppt
2016,4,Loburi,28.86893939
2016,5,Loburi,131.1346591
2016,6,Loburi,112.7215909
2016,7,Loburi,125.3660985
2016,8,Loburi,162.3151515
2016,9,Loburi,231.8179924
2016,10,Loburi,214.8232955
2016,11,Loburi,97.13674242
2016,12,Loburi,1.089962121
2017,1,Loburi,18.40776515
2017,2,Loburi,14.58143939
2017,3,Loburi,89.55132576
2017,4,Loburi,72.52859848
2017,5,Loburi,295.1051136
2017,6,Loburi,190.382197
2017,7,Loburi,134.2810606
2017,8,Loburi,237.8479167
2017,9,Loburi,268.8373106
2017,10,Loburi,195.8285985
2017,11,Loburi,26.17462121
2017,12,Loburi,13.31893939
2018,1,Loburi,6.656439394
2018,2,Loburi,22.29924242
2018,3,Loburi,44.05340909
2018,4,Loburi,160.3875
2018,5,Loburi,136.1748106
2018,6,Loburi,111.09375
2018,7,Loburi,133.792803
2018,8,Loburi,165.3668561
2018,9,Loburi,167.2903409
2018,10,Loburi,104.161553
2018,11,Loburi,19.90871212
2018,12,Loburi,4.863068182
2019,1,Loburi,6.565719697
2019,2,Loburi,21.99090909
2019,3,Loburi,21.44659091
2019,4,Loburi,56.14147727
2019,5,Loburi,137.0810606
2019,6,Loburi,113.0111742
2019,7,Loburi,124.5267045
2019,8,Loburi,332.1971591
2019,9,Loburi,163.661553
2019,10,Loburi,64.56893939
2019,11,Loburi,20.81856061
2019,12,Loburi,0.116098485
2020,1,Loburi,1.193181818
2020,2,Loburi,0.650568182
2020,3,Loburi,33.55359848
2020,4,Loburi,32.30378788
2020,5,Loburi,68.39526515
2020,6,Loburi,113.9958333
2020,7,Loburi,100.8748106
2020,8,Loburi,158.5893939
2020,9,Loburi,262.2727273
2020,10,Loburi,282.5106061
2020,11,Loburi,22.32443182
2020,12,Loburi,0.949621212
2021,1,Loburi,0.001515152
2021,2,Loburi,4.032575758
2021,3,Loburi,27.73844697
2021,4,Loburi,215.4918561
2021,5,Loburi,93.36893939
2021,6,Loburi,77.70473485
2021,7,Loburi,172.1579545
2021,8,Loburi,204.8916667
2021,9,Loburi,365.1092803
2021,10,Loburi,267.0918561
2021,11,Loburi,26.6844697
2021,12,Loburi,0.600757576
2022,1,Loburi,8.051893939
2022,2,Loburi,38.85227273
2022,3,Loburi,78.43503788
2022,4,Loburi,69.65890152
2022,5,Loburi,172.6982955
2022,6,Loburi,88.16761364
2022,7,Loburi,152.6109848
2022,8,Loburi,194.5835227
2022,9,Loburi,313.6075758
2022,10,Loburi,96.2625
2022,11,Loburi,81.86079545
2022,12,Loburi,0.345833333
2003,1,Mae Hong Son,9.843028846
2003,2,Mae Hong Son,10.89158654
2003,3,Mae Hong Son,22.1796274
2003,4,Mae Hong Son,51.88335337
2003,5,Mae Hong Son,137.9030048
2003,6,Mae Hong Son,179.4149038
2003,7,Mae Hong Son,181.7632212
2003,8,Mae Hong Son,127.5661058
2003,9,Mae Hong Son,216.5843149
2003,10,Mae Hong Son,111.9380409
2003,11,Mae Hong Son,6.575841346
2003,12,Mae Hong Son,0.0
2004,1,Mae Hong Son,1.003786058
2004,2,Mae Hong Son,2.035697115
2004,3,Mae Hong Son,1.0765625
2004,4,Mae Hong Son,27.56694712
2004,5,Mae Hong Son,283.929387
2004,6,Mae Hong Son,214.0979567
2004,7,Mae Hong Son,192.4002404
2004,8,Mae Hong Son,114.5756611
2004,9,Mae Hong Son,271.3629207
2004,10,Mae Hong Son,75.82788462
2004,11,Mae Hong Son,23.22055288
2004,12,Mae Hong Son,0.0
2005,1,Mae Hong Son,1.472536058
2005,2,Mae Hong Son,2.433173077
2005,3,Mae Hong Son,14.56424279
2005,4,Mae Hong Son,48.7625
2005,5,Mae Hong Son,117.3975962
2005,6,Mae Hong Son,199.8913462
2005,7,Mae Hong Son,214.7616587
2005,8,Mae Hong Son,232.9024639
2005,9,Mae Hong Son,330.4932091
2005,10,Mae Hong Son,132.1352163
2005,11,Mae Hong Son,56.79447115
2005,12,Mae Hong Son,28.61147837
2006,1,Mae Hong Son,0.0
2006,2,Mae Hong Son,5.237860577
2006,3,Mae Hong Son,19.65210337
2006,4,Mae Hong Son,91.67596154
2006,5,Mae Hong Son,227.3557091
2006,6,Mae Hong Son,155.7194111
2006,7,Mae Hong Son,295.8442308
2006,8,Mae Hong Son,259.2149639
2006,9,Mae Hong Son,228.4388221
2006,10,Mae Hong Son,138.7848558
2006,11,Mae Hong Son,5.363701923
2006,12,Mae Hong Son,1.671514423
2007,1,Mae Hong Son,0.0
2007,2,Mae Hong Son,0.800600962
2007,3,Mae Hong Son,3.026021635
2007,4,Mae Hong Son,39.52944712
2007,5,Mae Hong Son,355.4463942
2007,6,Mae Hong Son,191.0495793
2007,7,Mae Hong Son,154.9952524
2007,8,Mae Hong Son,166.7522837
2007,9,Mae Hong Son,202.622476
2007,10,Mae Hong Son,147.4552885
2007,11,Mae Hong Son,54.85372596
2007,12,Mae Hong Son,0.0
2008,1,Mae Hong Son,18.30030048
2008,2,Mae Hong Son,29.41063702
2008,3,Mae Hong Son,9.864963942
2008,4,Mae Hong Son,70.92445913
2008,5,Mae Hong Son,214.5411058
2008,6,Mae Hong Son,140.9311899
2008,7,Mae Hong Son,200.4043269
2008,8,Mae Hong Son,172.8194712
2008,9,Mae Hong Son,206.6063101
2008,10,Mae Hong Son,232.1362981
2008,11,Mae Hong Son,54.03197115
2008,12,Mae Hong Son,10.34897837
2009,1,Mae Hong Son,0.0
2009,2,Mae Hong Son,0.154807692
2009,3,Mae Hong Son,17.12433894
2009,4,Mae Hong Son,54.08780048
2009,5,Mae Hong Son,208.618149
2009,6,Mae Hong Son,207.7892428
2009,7,Mae Hong Son,184.4133413
2009,8,Mae Hong Son,233.5253606
2009,9,Mae Hong Son,170.1682692
2009,10,Mae Hong Son,190.1947115
2009,11,Mae Hong Son,2.206911058
2009,12,Mae Hong Son,0.600240385
2010,1,Mae Hong Son,11.98533654
2010,2,Mae Hong Son,0.00078125
2010,3,Mae Hong Son,3.561899038
2010,4,Mae Hong Son,12.16875
2010,5,Mae Hong Son,85.81995192
2010,6,Mae Hong Son,161.2971154
2010,7,Mae Hong Son,246.3053486
2010,8,Mae Hong Son,306.6144231
2010,9,Mae Hong Son,205.3213942
2010,10,Mae Hong Son,271.6611178
2010,11,Mae Hong Son,0.078425481
2010,12,Mae Hong Son,21.42001202
2011,1,Mae Hong Son,4.843389423
2011,2,Mae Hong Son,2.556430288
2011,3,Mae Hong Son,46.9828125
2011,4,Mae Hong Son,60.82211538
2011,5,Mae Hong Son,300.8011418
2011,6,Mae Hong Son,227.1295673
2011,7,Mae Hong Son,239.1163462
2011,8,Mae Hong Son,314.9033654
2011,9,Mae Hong Son,245.4024639
2011,10,Mae Hong Son,120.117488
2011,11,Mae Hong Son,12.8313101
2011,12,Mae Hong Son,1.818870192
2012,1,Mae Hong Son,4.514903846
2012,2,Mae Hong Son,0.395733173
2012,3,Mae Hong Son,9.523798077
2012,4,Mae Hong Son,50.52151442
2012,5,Mae Hong Son,204.7051082
2012,6,Mae Hong Son,94.69645433
2012,7,Mae Hong Son,162.2802885
2012,8,Mae Hong Son,169.720613
2012,9,Mae Hong Son,206.3538462
2012,10,Mae Hong Son,110.1164063
2012,11,Mae Hong Son,38.90594952
2012,12,Mae Hong Son,1.273557692
2013,1,Mae Hong Son,19.15727163
2013,2,Mae Hong Son,22.17746394
2013,3,Mae Hong Son,11.61592548
2013,4,Mae Hong Son,5.057932692
2013,5,Mae Hong Son,114.7624399
2013,6,Mae Hong Son,133.7290264
2013,7,Mae Hong Son,294.8371995
2013,8,Mae Hong Son,274.9242788
2013,9,Mae Hong Son,277.28125
2013,10,Mae Hong Son,193.9762019
2013,11,Mae Hong Son,54.61832933
2013,12,Mae Hong Son,21.85330529
2014,1,Mae Hong Son,0.0
2014,2,Mae Hong Son,0.0
2014,3,Mae Hong Son,4.513882212
2014,4,Mae Hong Son,23.47313702
2014,5,Mae Hong Son,228.1901442
2014,6,Mae Hong Son,108.8019231
2014,7,Mae Hong Son,209.4132813
2014,8,Mae Hong Son,219.8358173
2014,9,Mae Hong Son,137.307512
2014,10,Mae Hong Son,159.1026442
2014,11,Mae Hong Son,16.66472356
2014,12,Mae Hong Son,2.539242788
2015,1,Mae Hong Son,36.51977163
2015,2,Mae Hong Son,1.870192308
2015,3,Mae Hong Son,20.47836538
2015,4,Mae Hong Son,51.2265024
2015,5,Mae Hong Son,112.6305288
2015,6,Mae Hong Son,25.9531851
2015,7,Mae Hong Son,152.8296274
2015,8,Mae Hong Son,143.8341947
2015,9,Mae Hong Son,147.3511418
2015,10,Mae Hong Son,124.7493389
2015,11,Mae Hong Son,68.67019231
2015,12,Mae Hong Son,8.893389423
2016,1,Mae Hong Son,16.60721154
2016,2,Mae Hong Son,3.912620192
2016,3,Mae Hong Son,0.871153846
2016,4,Mae Hong Son,13.44332933
2016,5,Mae Hong Son,161.9146034
2016,6,Mae Hong Son,147.9888822
2016,7,Mae Hong Son,216.8621995
2016,8,Mae Hong Son,224.6385216
2016,9,Mae Hong Son,257.4169471
2016,10,Mae Hong Son,193.4142428
2016,11,Mae Hong Son,135.6389423
2016,12,Mae Hong Son,2.284375
2017,1,Mae Hong Son,13.79248798
2017,2,Mae Hong Son,2.837139423
2017,3,Mae Hong Son,8.136899038
2017,4,Mae Hong Son,55.32830529
2017,5,Mae Hong Son,358.3308894
2017,6,Mae Hong Son,231.4177284
2017,7,Mae Hong Son,211.9781851
2017,8,Mae Hong Son,213.7003606
2017,9,Mae Hong Son,193.1570313
2017,10,Mae Hong Son,248.1014423
2017,11,Mae Hong Son,20.29741587
2017,12,Mae Hong Son,24.64819712
2018,1,Mae Hong Son,1.589543269
2018,2,Mae Hong Son,6.005288462
2018,3,Mae Hong Son,10.74272837
2018,4,Mae Hong Son,44.78263221
2018,5,Mae Hong Son,268.1100962
2018,6,Mae Hong Son,177.3352764
2018,7,Mae Hong Son,172.1460337
2018,8,Mae Hong Son,179.0988582
2018,9,Mae Hong Son,152.3998798
2018,10,Mae Hong Son,195.3983774
2018,11,Mae Hong Son,22.30030048
2018,12,Mae Hong Son,21.728125
2019,1,Mae Hong Son,34.3141226
2019,2,Mae Hong Son,1.122956731
2019,3,Mae Hong Son,0.625661058
2019,4,Mae Hong Son,5.726021635
2019,5,Mae Hong Son,110.6376803
2019,6,Mae Hong Son,125.5948918
2019,7,Mae Hong Son,194.3460337
2019,8,Mae Hong Son,338.2314303
2019,9,Mae Hong Son,158.0850962
2019,10,Mae Hong Son,64.07079327
2019,11,Mae Hong Son,14.36262019
2019,12,Mae Hong Son,5.075841346
2020,1,Mae Hong Son,0.259435096
2020,2,Mae Hong Son,0.684134615
2020,3,Mae Hong Son,2.425360577
2020,4,Mae Hong Son,90.59332933
2020,5,Mae Hong Son,74.5140625
2020,6,Mae Hong Son,120.2227163
2020,7,Mae Hong Son,127.1155649
2020,8,Mae Hong Son,213.0661659
2020,9,Mae Hong Son,171.3522837
2020,10,Mae Hong Son,95.68581731
2020,11,Mae Hong Son,21.08665865
2020,12,Mae Hong Son,1.295793269
2021,1,Mae Hong Son,2.558233173
2021,2,Mae Hong Son,17.40060096
2021,3,Mae Hong Son,6.064663462
2021,4,Mae Hong Son,132.2179688
2021,5,Mae Hong Son,104.4467548
2021,6,Mae Hong Son,176.0038462
2021,7,Mae Hong Son,218.3273438
2021,8,Mae Hong Son,173.8912861
2021,9,Mae Hong Son,189.6507813
2021,10,Mae Hong Son,178.6804087
2021,11,Mae Hong Son,44.92097356
2021,12,Mae Hong Son,2.128605769
2022,1,Mae Hong Son,14.60673077
2022,2,Mae Hong Son,32.50805288
2022,3,Mae Hong Son,32.5577524
2022,4,Mae Hong Son,36.22722356
2022,5,Mae Hong Son,250.3126803
2022,6,Mae Hong Son,100.0171875
2022,7,Mae Hong Son,149.047476
2022,8,Mae Hong Son,235.7775841
2022,9,Mae Hong Son,252.225
2022,10,Mae Hong Son,102.5633413
2022,11,Mae Hong Son,43.71394231
2022,12,Mae Hong Son,8.564302885
2003,1,Maha Sarakham,0.305172414
2003,2,Maha Sarakham,31.0625
2003,3,Maha Sarakham,88.54633621
2003,4,Maha Sarakham,53.96034483
2003,5,Maha Sarakham,124.9737069
2003,6,Maha Sarakham,176.1142241
2003,7,Maha Sarakham,121.4851293
2003,8,Maha Sarakham,231.6831897
2003,9,Maha Sarakham,310.5075431
2003,10,Maha Sarakham,37.1
2003,11,Maha Sarakham,0.002801724
2003,12,Maha Sarakham,0.0
2004,1,Maha Sarakham,7.889224138
2004,2,Maha Sarakham,48.83405172
2004,3,Maha Sarakham,20.71788793
2004,4,Maha Sarakham,88.91573276
2004,5,Maha Sarakham,196.5678879
2004,6,Maha Sarakham,201.0148707
2004,7,Maha Sarakham,290.5103448
2004,8,Maha Sarakham,180.0204741
2004,9,Maha Sarakham,134.6385776
2004,10,Maha Sarakham,0.976939655
2004,11,Maha Sarakham,2.025431034
2004,12,Maha Sarakham,0.0
2005,1,Maha Sarakham,0.202801724
2005,2,Maha Sarakham,1.243534483
2005,3,Maha Sarakham,24.19137931
2005,4,Maha Sarakham,59.70581897
2005,5,Maha Sarakham,152.0685345
2005,6,Maha Sarakham,134.2006466
2005,7,Maha Sarakham,209.4303879
2005,8,Maha Sarakham,179.9564655
2005,9,Maha Sarakham,255.5053879
2005,10,Maha Sarakham,34.37607759
2005,11,Maha Sarakham,43.6112069
2005,12,Maha Sarakham,1.520043103
2006,1,Maha Sarakham,0.00625
2006,2,Maha Sarakham,15.59568966
2006,3,Maha Sarakham,57.37823276
2006,4,Maha Sarakham,80.7887931
2006,5,Maha Sarakham,137.63125
2006,6,Maha Sarakham,146.1331897
2006,7,Maha Sarakham,200.3034483
2006,8,Maha Sarakham,201.7282328
2006,9,Maha Sarakham,147.8165948
2006,10,Maha Sarakham,201.0275862
2006,11,Maha Sarakham,11.74741379
2006,12,Maha Sarakham,0.036853448
2007,1,Maha Sarakham,1.34137931
2007,2,Maha Sarakham,24.80840517
2007,3,Maha Sarakham,47.19375
2007,4,Maha Sarakham,47.2987069
2007,5,Maha Sarakham,204.0859914
2007,6,Maha Sarakham,144.7258621
2007,7,Maha Sarakham,142.4293103
2007,8,Maha Sarakham,264.8107759
2007,9,Maha Sarakham,215.1706897
2007,10,Maha Sarakham,205.4247845
2007,11,Maha Sarakham,8.342241379
2007,12,Maha Sarakham,0.000431034
2008,1,Maha Sarakham,3.812284483
2008,2,Maha Sarakham,7.808836207
2008,3,Maha Sarakham,63.95840517
2008,4,Maha Sarakham,115.5045259
2008,5,Maha Sarakham,177.331681
2008,6,Maha Sarakham,159.2663793
2008,7,Maha Sarakham,166.0842672
2008,8,Maha Sarakham,186.6497845
2008,9,Maha Sarakham,323.9726293
2008,10,Maha Sarakham,106.4426724
2008,11,Maha Sarakham,66.97758621
2008,12,Maha Sarakham,1.573922414
2009,1,Maha Sarakham,0.03125
2009,2,Maha Sarakham,4.194181034
2009,3,Maha Sarakham,71.49375
2009,4,Maha Sarakham,94.04353448
2009,5,Maha Sarakham,208.6920259
2009,6,Maha Sarakham,107.8842672
2009,7,Maha Sarakham,200.1790948
2009,8,Maha Sarakham,199.0131466
2009,9,Maha Sarakham,227.7323276
2009,10,Maha Sarakham,59.86056034
2009,11,Maha Sarakham,10.45538793
2009,12,Maha Sarakham,0.121767241
2010,1,Maha Sarakham,10.84784483
2010,2,Maha Sarakham,12.82392241
2010,3,Maha Sarakham,15.19073276
2010,4,Maha Sarakham,51.1049569
2010,5,Maha Sarakham,97.70883621
2010,6,Maha Sarakham,145.612931
2010,7,Maha Sarakham,180.2946121
2010,8,Maha Sarakham,297.3405172
2010,9,Maha Sarakham,178.6487069
2010,10,Maha Sarakham,151.380819
2010,11,Maha Sarakham,0.615517241
2010,12,Maha Sarakham,0.840948276
2011,1,Maha Sarakham,1.581896552
2011,2,Maha Sarakham,15.98103448
2011,3,Maha Sarakham,42.6325431
2011,4,Maha Sarakham,127.4439655
2011,5,Maha Sarakham,153.4823276
2011,6,Maha Sarakham,140.1980603
2011,7,Maha Sarakham,259.4221983
2011,8,Maha Sarakham,242.1519397
2011,9,Maha Sarakham,285.2877155
2011,10,Maha Sarakham,201.5650862
2011,11,Maha Sarakham,10.37564655
2011,12,Maha Sarakham,0.073706897
2012,1,Maha Sarakham,6.307543103
2012,2,Maha Sarakham,1.836853448
2012,3,Maha Sarakham,41.63405172
2012,4,Maha Sarakham,61.07241379
2012,5,Maha Sarakham,154.405819
2012,6,Maha Sarakham,123.3137931
2012,7,Maha Sarakham,119.2618534
2012,8,Maha Sarakham,133.1635776
2012,9,Maha Sarakham,205.324569
2012,10,Maha Sarakham,92.56185345
2012,11,Maha Sarakham,55.92478448
2012,12,Maha Sarakham,0.151077586
2013,1,Maha Sarakham,7.068318966
2013,2,Maha Sarakham,16.14202586
2013,3,Maha Sarakham,44.90215517
2013,4,Maha Sarakham,36.31810345
2013,5,Maha Sarakham,85.25301724
2013,6,Maha Sarakham,120.4465517
2013,7,Maha Sarakham,233.8556034
2013,8,Maha Sarakham,181.1478448
2013,9,Maha Sarakham,277.825
2013,10,Maha Sarakham,135.3090517
2013,11,Maha Sarakham,7.002801724
2013,12,Maha Sarakham,8.19375
2014,1,Maha Sarakham,0.0
2014,2,Maha Sarakham,1.088362069
2014,3,Maha Sarakham,30.87543103
2014,4,Maha Sarakham,71.34978448
2014,5,Maha Sarakham,110.487069
2014,6,Maha Sarakham,149.5478448
2014,7,Maha Sarakham,176.8980603
2014,8,Maha Sarakham,244.2993534
2014,9,Maha Sarakham,204.9299569
2014,10,Maha Sarakham,52.3924569
2014,11,Maha Sarakham,17.80668103
2014,12,Maha Sarakham,0.332112069
2015,1,Maha Sarakham,2.300646552
2015,2,Maha Sarakham,25.20215517
2015,3,Maha Sarakham,47.35969828
2015,4,Maha Sarakham,31.52155172
2015,5,Maha Sarakham,57.90280172
2015,6,Maha Sarakham,94.90797414
2015,7,Maha Sarakham,199.4618534
2015,8,Maha Sarakham,184.50625
2015,9,Maha Sarakham,212.0823276
2015,10,Maha Sarakham,112.4290948
2015,11,Maha Sarakham,14.73793103
2015,12,Maha Sarakham,1.15625
2016,1,Maha Sarakham,10.89590517
2016,2,Maha Sarakham,0.725431034
2016,3,Maha Sarakham,11.28125
2016,4,Maha Sarakham,34.05948276
2016,5,Maha Sarakham,144.2428879
2016,6,Maha Sarakham,129.3323276
2016,7,Maha Sarakham,139.2829741
2016,8,Maha Sarakham,119.5023707
2016,9,Maha Sarakham,257.6840517
2016,10,Maha Sarakham,116.2217672
2016,11,Maha Sarakham,49.19568966
2016,12,Maha Sarakham,3.179310345
2017,1,Maha Sarakham,3.101293103
2017,2,Maha Sarakham,10.81681034
2017,3,Maha Sarakham,81.28448276
2017,4,Maha Sarakham,88.09892241
2017,5,Maha Sarakham,214.8741379
2017,6,Maha Sarakham,217.9642241
2017,7,Maha Sarakham,259.0855603
2017,8,Maha Sarakham,207.0474138
2017,9,Maha Sarakham,210.6202586
2017,10,Maha Sarakham,134.6672414
2017,11,Maha Sarakham,21.56681034
2017,12,Maha Sarakham,7.410991379
2018,1,Maha Sarakham,1.061206897
2018,2,Maha Sarakham,14.81056034
2018,3,Maha Sarakham,58.69698276
2018,4,Maha Sarakham,117.3051724
2018,5,Maha Sarakham,133.7950431
2018,6,Maha Sarakham,164.8234914
2018,7,Maha Sarakham,175.9538793
2018,8,Maha Sarakham,187.36875
2018,9,Maha Sarakham,166.6892241
2018,10,Maha Sarakham,64.70193966
2018,11,Maha Sarakham,10.21702586
2018,12,Maha Sarakham,2.830387931
2019,1,Maha Sarakham,1.844612069
2019,2,Maha Sarakham,12.19741379
2019,3,Maha Sarakham,13.19590517
2019,4,Maha Sarakham,51.00775862
2019,5,Maha Sarakham,194.718319
2019,6,Maha Sarakham,130.7698276
2019,7,Maha Sarakham,119.6528017
2019,8,Maha Sarakham,346.4469828
2019,9,Maha Sarakham,208.9002155
2019,10,Maha Sarakham,45.12435345
2019,11,Maha Sarakham,12.37715517
2019,12,Maha Sarakham,0.066810345
2020,1,Maha Sarakham,0.84375
2020,2,Maha Sarakham,0.210991379
2020,3,Maha Sarakham,31.36293103
2020,4,Maha Sarakham,27.43728448
2020,5,Maha Sarakham,89.65387931
2020,6,Maha Sarakham,126.3038793
2020,7,Maha Sarakham,141.7950431
2020,8,Maha Sarakham,216.1866379
2020,9,Maha Sarakham,240.1732759
2020,10,Maha Sarakham,265.3601293
2020,11,Maha Sarakham,10.75215517
2020,12,Maha Sarakham,0.295689655
2021,1,Maha Sarakham,0.0
2021,2,Maha Sarakham,8.823706897
2021,3,Maha Sarakham,15.00193966
2021,4,Maha Sarakham,162.7079741
2021,5,Maha Sarakham,103.4521552
2021,6,Maha Sarakham,120.8840517
2021,7,Maha Sarakham,255.6071121
2021,8,Maha Sarakham,141.755819
2021,9,Maha Sarakham,377.0549569
2021,10,Maha Sarakham,179.7959052
2021,11,Maha Sarakham,3.542672414
2021,12,Maha Sarakham,0.501508621
2022,1,Maha Sarakham,0.63125
2022,2,Maha Sarakham,38.28060345
2022,3,Maha Sarakham,67.01918103
2022,4,Maha Sarakham,65.07801724
2022,5,Maha Sarakham,124.8825431
2022,6,Maha Sarakham,116.0663793
2022,7,Maha Sarakham,258.1545259
2022,8,Maha Sarakham,181.3148707
2022,9,Maha Sarakham,322.1918103
2022,10,Maha Sarakham,136.7340517
2022,11,Maha Sarakham,45.61767241
2022,12,Maha Sarakham,0.126293103
2003,1,Mukdahan,0.184090909
2003,2,Mukdahan,43.15984848
2003,3,Mukdahan,52.25328283
2003,4,Mukdahan,51.36616162
2003,5,Mukdahan,172.6810606
2003,6,Mukdahan,207.2590909
2003,7,Mukdahan,185.4621212
2003,8,Mukdahan,374.2770202
2003,9,Mukdahan,377.9989899
2003,10,Mukdahan,19.81035354
2003,11,Mukdahan,0.080808081
2003,12,Mukdahan,0.0
2004,1,Mukdahan,4.59469697
2004,2,Mukdahan,62.05681818
2004,3,Mukdahan,40.21792929
2004,4,Mukdahan,77.27651515
2004,5,Mukdahan,233.0583333
2004,6,Mukdahan,191.7833333
2004,7,Mukdahan,400.9800505
2004,8,Mukdahan,364.745202
2004,9,Mukdahan,227.4618687
2004,10,Mukdahan,1.322979798
2004,11,Mukdahan,0.959343434
2004,12,Mukdahan,0.0
2005,1,Mukdahan,0.043939394
2005,2,Mukdahan,0.408838384
2005,3,Mukdahan,39.12651515
2005,4,Mukdahan,50.89368687
2005,5,Mukdahan,211.4732323
2005,6,Mukdahan,221.564899
2005,7,Mukdahan,414.1363636
2005,8,Mukdahan,356.0883838
2005,9,Mukdahan,322.1252525
2005,10,Mukdahan,21.31363636
2005,11,Mukdahan,17.45353535
2005,12,Mukdahan,1.358838384
2006,1,Mukdahan,0.0
2006,2,Mukdahan,15.87373737
2006,3,Mukdahan,55.13863636
2006,4,Mukdahan,88.87424242
2006,5,Mukdahan,180.3088384
2006,6,Mukdahan,180.3166667
2006,7,Mukdahan,390.1126263
2006,8,Mukdahan,350.7042929
2006,9,Mukdahan,108.9378788
2006,10,Mukdahan,198.5356061
2006,11,Mukdahan,18.5760101
2006,12,Mukdahan,0.0
2007,1,Mukdahan,0.368939394
2007,2,Mukdahan,17.84217172
2007,3,Mukdahan,50.05555556
2007,4,Mukdahan,43.35606061
2007,5,Mukdahan,223.5363636
2007,6,Mukdahan,227.0987374
2007,7,Mukdahan,195.2962121
2007,8,Mukdahan,393.5462121
2007,9,Mukdahan,206.5325758
2007,10,Mukdahan,243.2856061
2007,11,Mukdahan,5.925757576
2007,12,Mukdahan,0.256818182
2008,1,Mukdahan,1.715151515
2008,2,Mukdahan,3.362626263
2008,3,Mukdahan,63.93207071
2008,4,Mukdahan,81.40151515
2008,5,Mukdahan,244.1020202
2008,6,Mukdahan,302.564899
2008,7,Mukdahan,242.7616162
2008,8,Mukdahan,244.5603535
2008,9,Mukdahan,316.3217172
2008,10,Mukdahan,80.28484848
2008,11,Mukdahan,33.69772727
2008,12,Mukdahan,2.023737374
2009,1,Mukdahan,0.008080808
2009,2,Mukdahan,2.984343434
2009,3,Mukdahan,59.66111111
2009,4,Mukdahan,78.71767677
2009,5,Mukdahan,280.2982323
2009,6,Mukdahan,181.2171717
2009,7,Mukdahan,306.5444444
2009,8,Mukdahan,240.9123737
2009,9,Mukdahan,201.6517677
2009,10,Mukdahan,40.02424242
2009,11,Mukdahan,2.828282828
2009,12,Mukdahan,0.014393939
2010,1,Mukdahan,7.465151515
2010,2,Mukdahan,16.41742424
2010,3,Mukdahan,7.128787879
2010,4,Mukdahan,64.05808081
2010,5,Mukdahan,163.7141414
2010,6,Mukdahan,191.4542929
2010,7,Mukdahan,201.759596
2010,8,Mukdahan,507.5724747
2010,9,Mukdahan,196.8419192
2010,10,Mukdahan,147.5111111
2010,11,Mukdahan,0.153282828
2010,12,Mukdahan,0.342676768
2011,1,Mukdahan,0.573737374
2011,2,Mukdahan,16.14267677
2011,3,Mukdahan,23.11969697
2011,4,Mukdahan,105.0131313
2011,5,Mukdahan,167.3116162
2011,6,Mukdahan,228.4558081
2011,7,Mukdahan,339.4287879
2011,8,Mukdahan,455.9833333
2011,9,Mukdahan,340.5103535
2011,10,Mukdahan,129.5070707
2011,11,Mukdahan,6.798484848
2011,12,Mukdahan,0.004040404
2012,1,Mukdahan,3.857323232
2012,2,Mukdahan,0.197474747
2012,3,Mukdahan,31.47777778
2012,4,Mukdahan,40.56666667
2012,5,Mukdahan,203.8762626
2012,6,Mukdahan,200.0770202
2012,7,Mukdahan,177.9050505
2012,8,Mukdahan,209.7871212
2012,9,Mukdahan,194.3914141
2012,10,Mukdahan,82.01666667
2012,11,Mukdahan,42.03131313
2012,12,Mukdahan,0.0
2013,1,Mukdahan,8.82020202
2013,2,Mukdahan,48.16969697
2013,3,Mukdahan,45.48106061
2013,4,Mukdahan,31.44318182
2013,5,Mukdahan,89.20656566
2013,6,Mukdahan,150.1962121
2013,7,Mukdahan,310.2997475
2013,8,Mukdahan,192.9414141
2013,9,Mukdahan,272.3421717
2013,10,Mukdahan,83.69722222
2013,11,Mukdahan,0.806313131
2013,12,Mukdahan,11.36489899
2014,1,Mukdahan,0.0
2014,2,Mukdahan,0.137878788
2014,3,Mukdahan,17.0540404
2014,4,Mukdahan,70.61919192
2014,5,Mukdahan,87.05328283
2014,6,Mukdahan,247.405303
2014,7,Mukdahan,293.1184343
2014,8,Mukdahan,315.1724747
2014,9,Mukdahan,162.2954545
2014,10,Mukdahan,23.06944444
2014,11,Mukdahan,5.191666667
2014,12,Mukdahan,0.0
2015,1,Mukdahan,0.511868687
2015,2,Mukdahan,24.53989899
2015,3,Mukdahan,37.95075758
2015,4,Mukdahan,27.62146465
2015,5,Mukdahan,64.86919192
2015,6,Mukdahan,115.3861111
2015,7,Mukdahan,268.6118687
2015,8,Mukdahan,246.8681818
2015,9,Mukdahan,187.2525253
2015,10,Mukdahan,90.72247475
2015,11,Mukdahan,7.156818182
2015,12,Mukdahan,0.0
2016,1,Mukdahan,15.33863636
2016,2,Mukdahan,0.071969697
2016,3,Mukdahan,15.54242424
2016,4,Mukdahan,33.21540404
2016,5,Mukdahan,183.7583333
2016,6,Mukdahan,179.1767677
2016,7,Mukdahan,199.2699495
2016,8,Mukdahan,178.9136364
2016,9,Mukdahan,293.5939394
2016,10,Mukdahan,81.43535354
2016,11,Mukdahan,27.02070707
2016,12,Mukdahan,3.583333333
2017,1,Mukdahan,1.238383838
2017,2,Mukdahan,4.688888889
2017,3,Mukdahan,68.59065657
2017,4,Mukdahan,103.545202
2017,5,Mukdahan,230.2919192
2017,6,Mukdahan,273.0512626
2017,7,Mukdahan,454.4752525
2017,8,Mukdahan,302.7664141
2017,9,Mukdahan,197.9219697
