year,month,province,vpd
2006,3,Phichit,1.924532710280374
2006,4,Phichit,1.8876168224299064
2006,5,Phichit,1.3144392523364488
2006,6,Phichit,1.2401869158878505
2006,7,Phichit,0.9710747663551402
2006,8,Phichit,0.8887850467289721
2006,9,Phichit,0.8320560747663551
2006,10,Phichit,0.9099065420560748
2006,11,Phichit,1.2946261682242992
2006,12,Phichit,1.3357009345794395
2006,1,Phitsanulok,1.3276031434184676
2006,2,Phitsanulok,1.516935166994106
2006,3,Phitsanulok,1.807426326129666
2006,4,Phitsanulok,1.727819253438114
2006,5,Phitsanulok,1.1712573673870337
2006,6,Phitsanulok,1.1480550098231828
2006,7,Phitsanulok,0.8352062868369352
2006,8,Phitsanulok,0.770687622789784
2006,9,Phitsanulok,0.805147347740668
2006,10,Phitsanulok,0.8306090373280943
2006,11,Phitsanulok,1.1306286836935169
2006,12,Phitsanulok,1.140884086444008
2006,1,Phra Nakhon Si Ayutthaya,1.3403278688524591
2006,2,Phra Nakhon Si Ayutthaya,1.38672131147541
2006,3,Phra Nakhon Si Ayutthaya,1.5389344262295082
2006,4,Phra Nakhon Si Ayutthaya,1.551393442622951
2006,5,Phra Nakhon Si Ayutthaya,1.24827868852459
2006,6,Phra Nakhon Si Ayutthaya,1.215573770491803
2006,7,Phra Nakhon Si Ayutthaya,1.0604098360655738
2006,8,Phra Nakhon Si Ayutthaya,1.0164754098360655
2006,9,Phra Nakhon Si Ayutthaya,0.8754918032786886
2006,10,Phra Nakhon Si Ayutthaya,0.9345081967213116
2006,11,Phra Nakhon Si Ayutthaya,1.3256557377049183
2006,12,Phra Nakhon Si Ayutthaya,1.303360655737705
2006,1,Phrae,1.1744099378881987
2006,2,Phrae,1.4593167701863354
2006,3,Phrae,1.9214596273291928
2006,4,Phrae,1.8745031055900625
2006,5,Phrae,1.147577639751553
2006,6,Phrae,1.0842546583850932
2006,7,Phrae,0.7951863354037267
2006,8,Phrae,0.7568322981366459
2006,9,Phrae,0.7925776397515528
2006,10,Phrae,0.7991925465838511
2006,11,Phrae,1.0548447204968945
2006,12,Phrae,0.9880434782608696
2006,1,Phuket,1.1458333333333333
2006,2,Phuket,1.1704166666666669
2006,3,Phuket,1.1716666666666666
2006,4,Phuket,1.0316666666666667
2006,5,Phuket,0.775
2006,6,Phuket,0.78875
2006,7,Phuket,0.6516666666666667
2006,8,Phuket,0.7000000000000001
2006,9,Phuket,0.6183333333333333
2006,10,Phuket,0.6758333333333334
2006,11,Phuket,0.8708333333333332
2006,12,Phuket,0.9870833333333334
2006,1,Prachin Buri,1.3327868852459015
2006,2,Prachin Buri,1.3526229508196723
2006,3,Prachin Buri,1.4401639344262294
2006,4,Prachin Buri,1.3418852459016395
2006,5,Prachin Buri,1.0167622950819672
2006,6,Prachin Buri,1.020983606557377
2006,7,Prachin Buri,0.8170491803278689
2006,8,Prachin Buri,0.831844262295082
2006,9,Prachin Buri,0.7843032786885246
2006,10,Prachin Buri,0.903811475409836
2006,11,Prachin Buri,1.1751639344262297
2006,12,Prachin Buri,1.2312295081967213
2006,1,Prachuap Khiri Khan,1.0475081967213116
2006,2,Prachuap Khiri Khan,1.0637704918032789
2006,3,Prachuap Khiri Khan,1.1961967213114757
2006,4,Prachuap Khiri Khan,1.2437049180327868
2006,5,Prachuap Khiri Khan,0.991344262295082
2006,6,Prachuap Khiri Khan,0.955672131147541
2006,7,Prachuap Khiri Khan,0.7680327868852459
2006,8,Prachuap Khiri Khan,0.7834426229508197
2006,9,Prachuap Khiri Khan,0.7641967213114754
2006,10,Prachuap Khiri Khan,0.7847868852459017
2006,11,Prachuap Khiri Khan,1.0645245901639344
2006,12,Prachuap Khiri Khan,1.0891147540983608
2006,1,Ranong,1.108101265822785
2006,2,Ranong,1.1629113924050634
2006,3,Ranong,1.2835443037974683
2006,4,Ranong,1.1912025316455697
2006,5,Ranong,0.7943037974683544
2006,6,Ranong,0.7010759493670886
2006,7,Ranong,0.5371518987341772
2006,8,Ranong,0.5525316455696202
2006,9,Ranong,0.5686075949367089
2006,10,Ranong,0.6618987341772152
2006,11,Ranong,0.935126582278481
2006,12,Ranong,1.011518987341772
2006,1,Ratchaburi,1.28956
2006,2,Ratchaburi,1.35392
2006,3,Ratchaburi,1.5272
2006,4,Ratchaburi,1.5234
2006,5,Ratchaburi,1.109
2006,6,Ratchaburi,1.01436
2006,7,Ratchaburi,0.83416
2006,8,Ratchaburi,0.85336
2006,9,Ratchaburi,0.7668400000000001
2006,10,Ratchaburi,0.8413999999999999
2006,11,Ratchaburi,1.1283599999999998
2006,12,Ratchaburi,1.1944
2006,1,Rayong,1.2103351955307262
2006,2,Rayong,1.085586592178771
2006,3,Rayong,1.142122905027933
2006,4,Rayong,1.11804469273743
2006,5,Rayong,0.9468715083798884
2006,6,Rayong,0.9554189944134078
2006,7,Rayong,0.789050279329609
2006,8,Rayong,0.7806145251396648
2006,9,Rayong,0.7363687150837989
2006,10,Rayong,0.8920670391061453
2006,11,Rayong,1.1795530726256982
2006,12,Rayong,1.2484357541899442
2006,1,Roi Et,1.5123544973544971
2006,2,Roi Et,1.6112962962962964
2006,3,Roi Et,1.868835978835979
2006,4,Roi Et,1.782010582010582
2006,5,Roi Et,1.382645502645503
2006,6,Roi Et,1.1633597883597884
2006,7,Roi Et,1.0127513227513227
2006,8,Roi Et,0.9087037037037036
2006,9,Roi Et,0.9370370370370372
2006,10,Roi Et,1.0495767195767196
2006,11,Roi Et,1.3407142857142855
2006,12,Roi Et,1.3172486772486771
2006,1,Sa Kaeo,1.4124233128834356
2006,2,Sa Kaeo,1.4520245398773006
2006,3,Sa Kaeo,1.5387116564417178
2006,4,Sa Kaeo,1.4138650306748466
2006,5,Sa Kaeo,1.0448773006134968
2006,6,Sa Kaeo,0.9778834355828222
2006,7,Sa Kaeo,0.8141104294478528
2006,8,Sa Kaeo,0.8101533742331288
2006,9,Sa Kaeo,0.7571779141104295
2006,10,Sa Kaeo,0.8787730061349693
2006,11,Sa Kaeo,1.0498159509202454
2006,12,Sa Kaeo,1.1995705521472393
2006,1,Sakon Nakhon,1.2544060475161989
2006,2,Sakon Nakhon,1.30207343412527
2006,3,Sakon Nakhon,1.5157235421166306
2006,4,Sakon Nakhon,1.405896328293737
2006,5,Sakon Nakhon,1.1644924406047517
2006,6,Sakon Nakhon,1.0664362850971922
2006,7,Sakon Nakhon,0.9005831533477322
2006,8,Sakon Nakhon,0.8369762419006479
2006,9,Sakon Nakhon,0.886889848812095
2006,10,Sakon Nakhon,0.9767386609071276
2006,11,Sakon Nakhon,1.18829373650108
2006,12,Sakon Nakhon,1.1463282937365011
2006,1,Samut Prakan,1.2728260869565218
2006,2,Samut Prakan,1.1384782608695654
2006,3,Samut Prakan,1.2432608695652174
2006,4,Samut Prakan,1.282391304347826
2006,5,Samut Prakan,1.095869565217391
2006,6,Samut Prakan,1.1845652173913044
2006,7,Samut Prakan,1.0134782608695652
2006,8,Samut Prakan,1.0160869565217392
2006,9,Samut Prakan,0.8604347826086957
2006,10,Samut Prakan,0.9647826086956522
2006,11,Samut Prakan,1.2804347826086957
2006,12,Samut Prakan,1.355869565217391
2006,1,Samut Sakhon,1.2435897435897436
2006,2,Samut Sakhon,1.173846153846154
2006,3,Samut Sakhon,1.2656410256410255
2006,4,Samut Sakhon,1.331794871794872
2006,5,Samut Sakhon,1.1233333333333333
2006,6,Samut Sakhon,1.1817948717948716
2006,7,Samut Sakhon,1.014871794871795
2006,8,Samut Sakhon,1.044102564102564
2006,9,Samut Sakhon,0.8733333333333334
2006,10,Samut Sakhon,0.9233333333333336
2006,11,Samut Sakhon,1.2587179487179487
2006,12,Samut Sakhon,1.2792307692307692
2006,1,Samut Songkhram,1.229
2006,2,Samut Songkhram,1.162
2006,3,Samut Songkhram,1.2285
2006,4,Samut Songkhram,1.2905000000000002
2006,5,Samut Songkhram,1.074
2006,6,Samut Songkhram,1.1065
2006,7,Samut Songkhram,0.9395
2006,8,Samut Songkhram,0.979
2006,9,Samut Songkhram,0.8210000000000001
2006,10,Samut Songkhram,0.8795
2006,11,Samut Songkhram,1.1995
2006,12,Samut Songkhram,1.229
2006,1,Saraburi,1.32375
2006,2,Saraburi,1.434642857142857
2006,3,Saraburi,1.5855357142857145
2006,4,Saraburi,1.507202380952381
2006,5,Saraburi,1.1795238095238094
2006,6,Saraburi,1.1635714285714285
2006,7,Saraburi,0.9589285714285714
2006,8,Saraburi,0.9189880952380952
2006,9,Saraburi,0.8192857142857142
2006,10,Saraburi,0.9096428571428572
2006,11,Saraburi,1.260595238095238
2006,12,Saraburi,1.2826190476190478
2006,1,Satun,1.083916083916084
2006,2,Satun,1.1355244755244756
2006,3,Satun,1.1958041958041958
2006,4,Satun,1.034055944055944
2006,5,Satun,0.8604895104895105
2006,6,Satun,0.8323776223776224
2006,7,Satun,0.7520979020979021
2006,8,Satun,0.8017482517482518
2006,9,Satun,0.7073426573426573
2006,10,Satun,0.7502097902097902
2006,11,Satun,0.791958041958042
2006,12,Satun,0.8871328671328671
2006,1,Si Sa Ket,1.431372093023256
2006,2,Si Sa Ket,1.5444651162790697
2006,3,Si Sa Ket,1.7658604651162793
2006,4,Si Sa Ket,1.6003488372093022
2006,5,Si Sa Ket,1.2131627906976743
2006,6,Si Sa Ket,0.9183023255813954
2006,7,Si Sa Ket,0.7342790697674418
2006,8,Si Sa Ket,0.7432558139534884
2006,9,Si Sa Ket,0.815953488372093
2006,10,Si Sa Ket,0.9452325581395348
2006,11,Si Sa Ket,1.192186046511628
2006,12,Si Sa Ket,1.2687441860465118
2006,1,Sing Buri,1.3834146341463416
2006,2,Sing Buri,1.4621951219512197
2006,3,Sing Buri,1.5565853658536586
2006,4,Sing Buri,1.6487804878048782
2006,5,Sing Buri,1.216829268292683
2006,6,Sing Buri,1.166341463414634
2006,7,Sing Buri,0.9841463414634146
2006,8,Sing Buri,0.9697560975609756
2006,9,Sing Buri,0.8251219512195122
2006,10,Sing Buri,0.9465853658536586
2006,11,Sing Buri,1.3229268292682927
2006,12,Sing Buri,1.3158536585365854
2006,1,Songkhla,0.9416759776536312
2006,2,Songkhla,0.9863966480446928
2006,3,Songkhla,1.116536312849162
2006,4,Songkhla,1.0587988826815642
2006,5,Songkhla,0.9346927374301676
2006,6,Songkhla,0.9519832402234636
2006,7,Songkhla,0.8878770949720671
2006,8,Songkhla,0.9404189944134078
2006,9,Songkhla,0.8322625698324022
2006,10,Songkhla,0.7951675977653632
2006,11,Songkhla,0.7628770949720671
2006,12,Songkhla,0.8098324022346369
2006,1,Sukhothai,1.267546012269939
2006,2,Sukhothai,1.6023006134969326
2006,3,Sukhothai,1.95659509202454
2006,4,Sukhothai,1.9721779141104296
2006,5,Sukhothai,1.2066257668711655
2006,6,Sukhothai,1.1329754601226996
2006,7,Sukhothai,0.8186503067484663
2006,8,Sukhothai,0.7791104294478528
2006,9,Sukhothai,0.778282208588957
2006,10,Sukhothai,0.771840490797546
2006,11,Sukhothai,1.0215030674846626
2006,12,Sukhothai,1.0568711656441718
2006,1,Suphan Buri,1.4258867924528302
2006,2,Suphan Buri,1.5724905660377355
2006,3,Suphan Buri,1.7857735849056604
2006,4,Suphan Buri,1.7894339622641509
2006,5,Suphan Buri,1.2263773584905662
2006,6,Suphan Buri,1.135132075471698
2006,7,Suphan Buri,0.962377358490566
2006,8,Suphan Buri,0.9470188679245284
2006,9,Suphan Buri,0.8253584905660377
2006,10,Suphan Buri,0.9187924528301888
2006,11,Suphan Buri,1.253245283018868
2006,12,Suphan Buri,1.28588679245283
2006,1,Surat Thani,1.0843800322061192
2006,2,Surat Thani,1.1697584541062802
2006,3,Surat Thani,1.305169082125604
2006,4,Surat Thani,1.261352657004831
2006,5,Surat Thani,0.9642834138486314
2006,6,Surat Thani,0.9047987117552336
2006,7,Surat Thani,0.7847987117552335
2006,8,Surat Thani,0.8134782608695652
2006,9,Surat Thani,0.7842512077294687
2006,10,Surat Thani,0.7621417069243156
2006,11,Surat Thani,0.9014331723027376
2006,12,Surat Thani,0.9372463768115942
2006,1,Surin,1.4186823529411765
2006,2,Surin,1.586964705882353
2006,3,Surin,1.802070588235294
2006,4,Surin,1.6629176470588236
2006,5,Surin,1.2732235294117646
2006,6,Surin,1.0758823529411763
2006,7,Surin,0.8680705882352941
2006,8,Surin,0.8405882352941176
2006,9,Surin,0.8442588235294117
2006,10,Surin,0.8967999999999999
2006,11,Surin,1.1796941176470588
2006,12,Surin,1.2071999999999998
2006,1,Tak,1.1105785123966945
2006,2,Tak,1.4323848878394334
2006,3,Tak,1.7857969303423848
2006,4,Tak,1.7234238488783944
2006,5,Tak,1.0050059031877214
2006,6,Tak,0.8684533648170012
2006,7,Tak,0.5993742621015349
2006,8,Tak,0.619822904368359
2006,9,Tak,0.6864226682408501
2006,10,Tak,0.7255371900826446
2006,11,Tak,0.9259858323494689
2006,12,Tak,0.932314049586777
2006,1,Trang,1.0849771689497718
2006,2,Trang,1.1965753424657537
2006,3,Trang,1.2776712328767124
2006,4,Trang,1.141095890410959
2006,5,Trang,0.8994520547945205
2006,6,Trang,0.887351598173516
2006,7,Trang,0.7784474885844749
2006,8,Trang,0.8031963470319635
2006,9,Trang,0.7394977168949772
2006,10,Trang,0.7598630136986301
2006,11,Trang,0.8052054794520548
2006,12,Trang,0.9026027397260274
2006,1,Trat,1.1391549295774648
2006,2,Trat,1.0426760563380282
2006,3,Trat,1.0580985915492958
2006,4,Trat,1.053098591549296
2006,5,Trat,0.8861267605633802
2006,6,Trat,0.7822535211267606
2006,7,Trat,0.6197183098591549
2006,8,Trat,0.5979577464788732
2006,9,Trat,0.6644366197183099
2006,10,Trat,0.8138732394366198
2006,11,Trat,1.151830985915493
2006,12,Trat,1.2326056338028168
2006,1,Ubon Ratchathani,1.4885278514588858
2006,2,Ubon Ratchathani,1.6251989389920425
2006,3,Ubon Ratchathani,1.845344827586207
2006,4,Ubon Ratchathani,1.6575596816976126
2006,5,Ubon Ratchathani,1.2761007957559682
2006,6,Ubon Ratchathani,0.8900265251989391
2006,7,Ubon Ratchathani,0.7477586206896553
2006,8,Ubon Ratchathani,0.7302917771883289
2006,9,Ubon Ratchathani,0.8525596816976128
2006,10,Ubon Ratchathani,0.9724137931034484
2006,11,Ubon Ratchathani,1.1930371352785147
2006,12,Ubon Ratchathani,1.324893899204244
2006,1,Udon Thani,1.325139146567718
2006,2,Udon Thani,1.4059554730983304
2006,3,Udon Thani,1.6884415584415586
2006,4,Udon Thani,1.5885528756957328
2006,5,Udon Thani,1.2078664192949906
2006,6,Udon Thani,1.141855287569573
2006,7,Udon Thani,0.9262337662337664
2006,8,Udon Thani,0.87430426716141
2006,9,Udon Thani,0.8834693877551021
2006,10,Udon Thani,0.9673283858998144
2006,11,Udon Thani,1.2494805194805196
2006,12,Udon Thani,1.1766604823747682
2006,1,Uthai Thani,1.3199378881987578
2006,2,Uthai Thani,1.5484782608695653
2006,3,Uthai Thani,1.7925465838509318
2006,4,Uthai Thani,1.735248447204969
2006,5,Uthai Thani,1.0969875776397515
2006,6,Uthai Thani,0.9722049689440996
2006,7,Uthai Thani,0.7482298136645963
2006,8,Uthai Thani,0.7303416149068324
2006,9,Uthai Thani,0.7151242236024845
2006,10,Uthai Thani,0.8188819875776397
2006,11,Uthai Thani,1.118944099378882
2006,12,Uthai Thani,1.147608695652174
2006,1,Uttaradit,1.2779591836734694
2006,2,Uttaradit,1.50609693877551
2006,3,Uttaradit,1.8581122448979592
2006,4,Uttaradit,1.762857142857143
2006,5,Uttaradit,1.1270408163265306
2006,6,Uttaradit,1.114158163265306
2006,7,Uttaradit,0.8025510204081633
2006,8,Uttaradit,0.751938775510204
2006,9,Uttaradit,0.796811224489796
2006,10,Uttaradit,0.8101530612244897
2006,11,Uttaradit,1.1053316326530611
2006,12,Uttaradit,1.0825
2006,1,Yala,0.7506161137440758
2006,2,Yala,0.8321800947867298
2006,3,Yala,0.982654028436019
2006,4,Yala,0.9623222748815168
2006,5,Yala,0.823696682464455
2006,6,Yala,0.8455924170616115
2006,7,Yala,0.787345971563981
2006,8,Yala,0.7983412322274882
2006,9,Yala,0.7065876777251185
2006,10,Yala,0.7028909952606636
2006,11,Yala,0.6979146919431279
2006,12,Yala,0.6746445497630331
2006,1,Yasothon,1.5098979591836734
2006,2,Yasothon,1.6108673469387755
2006,3,Yasothon,1.8808163265306124
2006,4,Yasothon,1.7644897959183672
2006,5,Yasothon,1.3668877551020409
2006,6,Yasothon,1.0560714285714283
2006,7,Yasothon,0.9181122448979592
2006,8,Yasothon,0.8449489795918368
2006,9,Yasothon,0.9265816326530611
2006,10,Yasothon,1.0550510204081631
2006,11,Yasothon,1.3128571428571427
2006,12,Yasothon,1.3197448979591837
2007,1,Amnat Charoen,1.409433962264151
2007,2,Amnat Charoen,1.5732704402515725
2007,3,Amnat Charoen,1.9776100628930813
2007,4,Amnat Charoen,1.8926415094339624
2007,5,Amnat Charoen,1.231383647798742
2007,6,Amnat Charoen,1.0542138364779874
2007,7,Amnat Charoen,0.9109433962264152
2007,8,Amnat Charoen,0.7370440251572327
2007,9,Amnat Charoen,0.8937735849056605
2007,10,Amnat Charoen,1.0190566037735849
2007,11,Amnat Charoen,1.1467924528301887
2007,12,Amnat Charoen,1.3649685534591196
2007,1,Ang Thong,1.3579545454545456
2007,2,Ang Thong,1.549090909090909
2007,3,Ang Thong,1.6713636363636366
2007,4,Ang Thong,1.659318181818182
2007,5,Ang Thong,1.264318181818182
2007,6,Ang Thong,1.2527272727272727
2007,7,Ang Thong,1.1338636363636363
2007,8,Ang Thong,1.025681818181818
2007,9,Ang Thong,0.8470454545454547
2007,10,Ang Thong,0.8250000000000001
2007,11,Ang Thong,1.1036363636363635
2007,12,Ang Thong,1.3356818181818182
2007,1,Bangkok,1.3271052631578948
2007,2,Bangkok,1.2921052631578949
2007,3,Bangkok,1.3882894736842106
2007,4,Bangkok,1.410657894736842
2007,5,Bangkok,1.1838157894736845
2007,6,Bangkok,1.3147368421052632
2007,7,Bangkok,1.1607894736842106
2007,8,Bangkok,1.110263157894737
2007,9,Bangkok,0.9288157894736844
2007,10,Bangkok,0.8705263157894736
2007,11,Bangkok,1.1303947368421052
2007,12,Bangkok,1.3985526315789474
2007,1,Bueng Kan,0.9171282051282053
2007,2,Bueng Kan,1.0403589743589745
2007,3,Bueng Kan,1.4334871794871795
2007,4,Bueng Kan,1.2247692307692308
2007,5,Bueng Kan,0.9153846153846154
2007,6,Bueng Kan,1.1943589743589744
2007,7,Bueng Kan,0.9371794871794872
2007,8,Bueng Kan,0.8352820512820512
2007,9,Bueng Kan,0.8491794871794872
2007,10,Bueng Kan,0.8272820512820512
2007,11,Bueng Kan,0.937794871794872
2007,12,Bueng Kan,1.0462051282051283
2007,1,Buri Ram,1.329504132231405
2007,2,Buri Ram,1.639318181818182
2007,3,Buri Ram,1.85698347107438
2007,4,Buri Ram,1.6941735537190084
2007,5,Buri Ram,1.2045247933884298
2007,6,Buri Ram,1.2423140495867768
2007,7,Buri Ram,1.0434297520661158
2007,8,Buri Ram,0.8947520661157025
2007,9,Buri Ram,0.8146074380165289
2007,10,Buri Ram,0.775702479338843
2007,11,Buri Ram,0.9531404958677686
2007,12,Buri Ram,1.1797520661157024
2007,1,Chachoengsao,1.28196
2007,2,Chachoengsao,1.28116
2007,3,Chachoengsao,1.37096
2007,4,Chachoengsao,1.34104
2007,5,Chachoengsao,1.02784
2007,6,Chachoengsao,1.12396
2007,7,Chachoengsao,0.96024
2007,8,Chachoengsao,0.90384
2007,9,Chachoengsao,0.79956
2007,10,Chachoengsao,0.77996
2007,11,Chachoengsao,1.0086
2007,12,Chachoengsao,1.2950800000000002
2007,1,Chai Nat,1.410593220338983
2007,2,Chai Nat,1.6766101694915254
2007,3,Chai Nat,1.82
2007,4,Chai Nat,1.8210169491525423
2007,5,Chai Nat,1.2541525423728814
2007,6,Chai Nat,1.189322033898305
2007,7,Chai Nat,1.0695762711864407
2007,8,Chai Nat,0.9711864406779662
2007,9,Chai Nat,0.7855084745762712
2007,10,Chai Nat,0.8226271186440679
2007,11,Chai Nat,1.0892372881355932
2007,12,Chai Nat,1.4011864406779662
2007,1,Chaiyaphum,1.3170569105691057
2007,2,Chaiyaphum,1.6696747967479673
2007,3,Chaiyaphum,1.9154959349593488
2007,4,Chaiyaphum,1.6697235772357726
2007,5,Chaiyaphum,1.2235772357723578
2007,6,Chaiyaphum,1.196439024390244
2007,7,Chaiyaphum,1.0332845528455286
2007,8,Chaiyaphum,0.8693333333333333
2007,9,Chaiyaphum,0.8321463414634146
2007,10,Chaiyaphum,0.8323902439024391
2007,11,Chaiyaphum,1.0159512195121951
2007,12,Chaiyaphum,1.2692357723577237
2007,1,Chanthaburi,1.1577740863787376
2007,2,Chanthaburi,1.142425249169435
2007,3,Chanthaburi,1.1661461794019934
2007,4,Chanthaburi,1.169202657807309
2007,5,Chanthaburi,0.8757142857142858
2007,6,Chanthaburi,0.921295681063123
2007,7,Chanthaburi,0.7772425249169436
2007,8,Chanthaburi,0.6851162790697675
2007,9,Chanthaburi,0.6929235880398671
2007,10,Chanthaburi,0.7001993355481727
2007,11,Chanthaburi,0.918970099667774
2007,12,Chanthaburi,1.209468438538206
2007,1,Chiang Mai,1.0012007332722273
2007,2,Chiang Mai,1.4655912007332723
2007,3,Chiang Mai,1.944564619615032
2007,4,Chiang Mai,1.885444546287809
2007,5,Chiang Mai,1.1275068744271313
2007,6,Chiang Mai,0.9908799266727772
2007,7,Chiang Mai,0.7927681026581118
2007,8,Chiang Mai,0.7656553620531623
2007,9,Chiang Mai,0.7546104491292392
2007,10,Chiang Mai,0.7434647112740606
2007,11,Chiang Mai,0.7707699358386801
2007,12,Chiang Mai,0.9489275893675528
2007,1,Chiang Rai,1.0229725085910653
2007,2,Chiang Rai,1.5546563573883163
2007,3,Chiang Rai,2.0234879725085912
2007,4,Chiang Rai,1.7484364261168386
2007,5,Chiang Rai,1.1722852233676977
2007,6,Chiang Rai,1.0771993127147768
2007,7,Chiang Rai,0.833384879725086
2007,8,Chiang Rai,0.7930756013745704
2007,9,Chiang Rai,0.7823367697594502
2007,10,Chiang Rai,0.8425773195876288
2007,11,Chiang Rai,0.8411340206185567
2007,12,Chiang Rai,1.1265292096219932
2007,1,Chon Buri,1.2788095238095238
2007,2,Chon Buri,1.168904761904762
2007,3,Chon Buri,1.228761904761905
2007,4,Chon Buri,1.220904761904762
2007,5,Chon Buri,1.0217142857142858
2007,6,Chon Buri,1.116
2007,7,Chon Buri,0.970047619047619
2007,8,Chon Buri,0.930952380952381
2007,9,Chon Buri,0.7844285714285715
2007,10,Chon Buri,0.7757619047619048
2007,11,Chon Buri,1.008
2007,12,Chon Buri,1.2983333333333336
2007,1,Chumphon,1.0503146853146852
2007,2,Chumphon,1.1513986013986015
2007,3,Chumphon,1.3661538461538465
2007,4,Chumphon,1.256083916083916
2007,5,Chumphon,0.9404545454545457
2007,6,Chumphon,0.8440209790209791
2007,7,Chumphon,0.7304545454545455
2007,8,Chumphon,0.726888111888112
2007,9,Chumphon,0.7041258741258741
2007,10,Chumphon,0.5756293706293706
2007,11,Chumphon,0.8207692307692308
2007,12,Chumphon,1.0123426573426575
2007,1,Kalasin,1.3847023809523809
2007,2,Kalasin,1.5326785714285716
2007,3,Kalasin,1.873095238095238
2007,4,Kalasin,1.805892857142857
2007,5,Kalasin,1.2190476190476192
2007,6,Kalasin,1.1741964285714286
2007,7,Kalasin,1.0229166666666667
2007,8,Kalasin,0.7998214285714286
2007,9,Kalasin,0.8763095238095238
2007,10,Kalasin,1.0208035714285717
2007,11,Kalasin,1.1675892857142858
2007,12,Kalasin,1.387827380952381
2007,1,Kamphaeng Phet,1.2827923627684965
2007,2,Kamphaeng Phet,1.6708353221957042
2007,3,Kamphaeng Phet,1.8536276849642004
2007,4,Kamphaeng Phet,1.8665393794749403
2007,5,Kamphaeng Phet,1.1263484486873507
2007,6,Kamphaeng Phet,1.02763723150358
2007,7,Kamphaeng Phet,0.8626014319809069
2007,8,Kamphaeng Phet,0.7644391408114559
2007,9,Kamphaeng Phet,0.7212649164677803
2007,10,Kamphaeng Phet,0.7114081145584725
2007,11,Kamphaeng Phet,0.912744630071599
2007,12,Kamphaeng Phet,1.1407398568019094
2007,1,Kanchanaburi,1.3263713980789753
2007,2,Kanchanaburi,1.577054429028815
2007,3,Kanchanaburi,1.7806616862326574
2007,4,Kanchanaburi,1.677630736392743
2007,5,Kanchanaburi,1.136776947705443
2007,6,Kanchanaburi,0.9427107790821772
2007,7,Kanchanaburi,0.7564567769477055
2007,8,Kanchanaburi,0.7429669156883671
2007,9,Kanchanaburi,0.7432657417289221
2007,10,Kanchanaburi,0.7681216648879402
2007,11,Kanchanaburi,0.967427961579509
2007,12,Kanchanaburi,1.204066168623266
2007,1,Khon Kaen,1.3493269230769231
2007,2,Khon Kaen,1.6717499999999998
2007,3,Khon Kaen,2.063942307692308
2007,4,Khon Kaen,1.850884615384616
2007,5,Khon Kaen,1.3242884615384616
2007,6,Khon Kaen,1.2663846153846154
2007,7,Khon Kaen,1.087423076923077
2007,8,Khon Kaen,0.8863461538461539
2007,9,Khon Kaen,0.8732884615384615
2007,10,Khon Kaen,0.9070961538461538
2007,11,Khon Kaen,1.0946923076923076
2007,12,Khon Kaen,1.3294807692307693
2007,1,Krabi,1.0785957446808512
2007,2,Krabi,1.2812340425531916
2007,3,Krabi,1.3717872340425532
2007,4,Krabi,1.151659574468085
2007,5,Krabi,0.9274042553191488
2007,6,Krabi,0.8435744680851064
2007,7,Krabi,0.7427234042553191
2007,8,Krabi,0.7842553191489362
2007,9,Krabi,0.7444680851063831
2007,10,Krabi,0.6200425531914894
2007,11,Krabi,0.7329787234042553
2007,12,Krabi,0.9450212765957448
2007,1,Lampang,1.0818433931484503
2007,2,Lampang,1.5450407830342578
2007,3,Lampang,2.0326590538336053
2007,4,Lampang,1.976818923327896
2007,5,Lampang,1.13836867862969
2007,6,Lampang,1.0851060358890705
2007,7,Lampang,0.8945024469820555
2007,8,Lampang,0.8337194127243067
2007,9,Lampang,0.7948776508972267
2007,10,Lampang,0.7557585644371941
2007,11,Lampang,0.8069657422512235
2007,12,Lampang,0.987846655791191
2007,1,Lamphun,1.0581447963800903
2007,2,Lamphun,1.5065158371040723
2007,3,Lamphun,2.010950226244344
2007,4,Lamphun,2.0921719457013577
2007,5,Lamphun,1.137058823529412
2007,6,Lamphun,1.0277828054298643
2007,7,Lamphun,0.8641176470588235
2007,8,Lamphun,0.8060180995475112
2007,9,Lamphun,0.7878733031674209
2007,10,Lamphun,0.7464253393665159
2007,11,Lamphun,0.8134389140271494
2007,12,Lamphun,0.9110407239819004
2007,1,Loei,1.1885604606525912
2007,2,Loei,1.5793666026871402
2007,3,Loei,1.928253358925144
2007,4,Loei,1.6489635316698656
2007,5,Loei,1.1233781190019194
2007,6,Loei,1.1070057581573896
2007,7,Loei,0.9585604606525912
2007,8,Loei,0.8214203454894434
2007,9,Loei,0.8049904030710173
2007,10,Loei,0.8153934740882918
2007,11,Loei,0.9336276391554704
2007,12,Loei,1.1552975047984644
2007,1,Lop Buri,1.389182389937107
2007,2,Lop Buri,1.7288679245283018
2007,3,Lop Buri,1.9026415094339624
2007,4,Lop Buri,1.7587735849056605
2007,5,Lop Buri,1.2811635220125788
2007,6,Lop Buri,1.2777358490566038
2007,7,Lop Buri,1.110188679245283
2007,8,Lop Buri,0.9530188679245284
2007,9,Lop Buri,0.8145597484276731
2007,10,Lop Buri,0.8315723270440252
2007,11,Lop Buri,1.1019182389937108
2007,12,Lop Buri,1.415062893081761
2007,1,Mae Hong Son,0.9995087163232964
2007,2,Mae Hong Son,1.4718858954041203
2007,3,Mae Hong Son,2.0102377179080824
