year,month,province,tmax
2024,4,Samut Prakan,36.44782608695652
2024,5,Samut Prakan,34.80434782608696
2024,6,Samut Prakan,34.03695652173913
2024,7,Samut Prakan,32.57173913043478
2024,8,Samut Prakan,33.29130434782609
2024,9,Samut Prakan,32.57826086956521
2024,10,Samut Prakan,32.4108695652174
2024,11,Samut Prakan,32.4695652173913
2024,12,Samut Prakan,31.70217391304348
2024,1,Samut Sakhon,32.851282051282055
2024,2,Samut Sakhon,34.1051282051282
2024,3,Samut Sakhon,34.797435897435896
2024,4,Samut Sakhon,36.292307692307695
2024,5,Samut Sakhon,35.03333333333333
2024,6,Samut Sakhon,34.369230769230775
2024,7,Samut Sakhon,33.01794871794871
2024,8,Samut Sakhon,33.66666666666666
2024,9,Samut Sakhon,33.0
2024,10,Samut Sakhon,32.47948717948718
2024,11,Samut Sakhon,32.666666666666664
2024,12,Samut Sakhon,31.64615384615384
2024,1,Samut Songkhram,32.669999999999995
2024,2,Samut Songkhram,34.215
2024,3,Samut Songkhram,34.730000000000004
2024,4,Samut Songkhram,35.915000000000006
2024,5,Samut Songkhram,34.73
2024,6,Samut Songkhram,33.989999999999995
2024,7,Samut Songkhram,32.68
2024,8,Samut Songkhram,33.355000000000004
2024,9,Samut Songkhram,32.970000000000006
2024,10,Samut Songkhram,32.480000000000004
2024,11,Samut Songkhram,32.56
2024,12,Samut Songkhram,31.43
2024,1,Saraburi,33.02916666666666
2024,2,Saraburi,35.00238095238095
2024,3,Saraburi,35.830357142857146
2024,4,Saraburi,37.91964285714286
2024,5,Saraburi,35.301785714285714
2024,6,Saraburi,34.35357142857143
2024,7,Saraburi,32.41190476190476
2024,8,Saraburi,32.69821428571428
2024,9,Saraburi,32.08273809523809
2024,10,Saraburi,32.05059523809524
2024,11,Saraburi,32.095238095238095
2024,12,Saraburi,30.78690476190476
2024,1,Satun,32.711888111888115
2024,2,Satun,34.28181818181818
2024,3,Satun,35.21328671328671
2024,4,Satun,35.43706293706294
2024,5,Satun,34.04965034965035
2024,6,Satun,32.6972027972028
2024,7,Satun,32.63986013986014
2024,8,Satun,32.15664335664336
2024,9,Satun,31.57902097902098
2024,10,Satun,31.72307692307692
2024,11,Satun,31.116083916083912
2024,12,Satun,31.300000000000004
2024,1,Si Sa Ket,32.14744186046512
2024,2,Si Sa Ket,34.44279069767442
2024,3,Si Sa Ket,35.944883720930235
2024,4,Si Sa Ket,38.90255813953489
2024,5,Si Sa Ket,34.90651162790698
2024,6,Si Sa Ket,33.02395348837209
2024,7,Si Sa Ket,30.923488372093026
2024,8,Si Sa Ket,32.31883720930232
2024,9,Si Sa Ket,31.489302325581395
2024,10,Si Sa Ket,31.74767441860465
2024,11,Si Sa Ket,32.15976744186047
2024,12,Si Sa Ket,30.73046511627907
2024,1,Sing Buri,33.09756097560975
2024,2,Sing Buri,35.017073170731706
2024,3,Sing Buri,35.63414634146341
2024,4,Sing Buri,38.6658536585366
2024,5,Sing Buri,35.76829268292683
2024,6,Sing Buri,34.91463414634146
2024,7,Sing Buri,32.70487804878049
2024,8,Sing Buri,32.900000000000006
2024,9,Sing Buri,32.64146341463414
2024,10,Sing Buri,32.77073170731708
2024,11,Sing Buri,32.69024390243902
2024,12,Sing Buri,31.036585365853657
2024,1,Songkhla,31.64944134078212
2024,2,Songkhla,32.77653631284916
2024,3,Songkhla,34.13798882681564
2024,4,Songkhla,35.211731843575414
2024,5,Songkhla,34.400837988826815
2024,6,Songkhla,33.263128491620115
2024,7,Songkhla,33.13100558659218
2024,8,Songkhla,32.482960893854745
2024,9,Songkhla,31.94022346368715
2024,10,Songkhla,31.855865921787707
2024,11,Songkhla,30.79441340782123
2024,12,Songkhla,30.6427374301676
2024,1,Sukhothai,32.438343558282206
2024,2,Sukhothai,35.17085889570552
2024,3,Sukhothai,36.43527607361963
2024,4,Sukhothai,39.176380368098165
2024,5,Sukhothai,35.749079754601226
2024,6,Sukhothai,33.53803680981595
2024,7,Sukhothai,32.55276073619632
2024,8,Sukhothai,32.57944785276074
2024,9,Sukhothai,32.21411042944786
2024,10,Sukhothai,32.53650306748466
2024,11,Sukhothai,32.24846625766871
2024,12,Sukhothai,31.322085889570552
2024,1,Suphan Buri,33.52905660377359
2024,2,Suphan Buri,35.607924528301886
2024,3,Suphan Buri,36.848679245283016
2024,4,Suphan Buri,38.82830188679246
2024,5,Suphan Buri,35.50037735849056
2024,6,Suphan Buri,34.115094339622644
2024,7,Suphan Buri,32.51169811320755
2024,8,Suphan Buri,33.01320754716981
2024,9,Suphan Buri,32.670188679245285
2024,10,Suphan Buri,32.611698113207545
2024,11,Suphan Buri,32.554716981132074
2024,12,Suphan Buri,31.45245283018868
2024,1,Surat Thani,32.921417069243155
2024,2,Surat Thani,34.45297906602254
2024,3,Surat Thani,35.47745571658615
2024,4,Surat Thani,36.724798711755234
2024,5,Surat Thani,34.86908212560387
2024,6,Surat Thani,33.186795491143315
2024,7,Surat Thani,32.04428341384863
2024,8,Surat Thani,32.205636070853465
2024,9,Surat Thani,31.74734299516908
2024,10,Surat Thani,31.48019323671497
2024,11,Surat Thani,31.081964573268923
2024,12,Surat Thani,30.848953301127214
2024,1,Surin,32.35035294117647
2024,2,Surin,35.29435294117647
2024,3,Surin,36.358823529411765
2024,4,Surin,39.65082352941177
2024,5,Surin,35.61341176470589
2024,6,Surin,34.14635294117647
2024,7,Surin,32.01505882352941
2024,8,Surin,33.05647058823529
2024,9,Surin,32.05270588235294
2024,10,Surin,31.88635294117647
2024,11,Surin,32.12258823529412
2024,12,Surin,30.502117647058824
2024,1,Tak,30.88831168831169
2024,2,Tak,33.00507674144038
2024,3,Tak,35.27603305785124
2024,4,Tak,37.10672963400236
2024,5,Tak,33.4926800472255
2024,6,Tak,30.80082644628099
2024,7,Tak,29.694451003541914
2024,8,Tak,30.08783943329398
2024,9,Tak,30.12868949232585
2024,10,Tak,30.943093270366
2024,11,Tak,30.62609208972845
2024,12,Tak,30.19716646989374
2024,1,Trang,33.021004566210046
2024,2,Trang,34.77899543378996
2024,3,Trang,35.6972602739726
2024,4,Trang,36.30730593607306
2024,5,Trang,34.61369863013699
2024,6,Trang,33.08127853881278
2024,7,Trang,32.58310502283105
2024,8,Trang,32.38219178082192
2024,9,Trang,31.670776255707764
2024,10,Trang,31.79497716894977
2024,11,Trang,31.12602739726028
2024,12,Trang,31.416438356164388
2024,1,Trat,32.972535211267605
2024,2,Trat,33.576056338028174
2024,3,Trat,33.82394366197183
2024,4,Trat,35.933098591549296
2024,5,Trat,34.29647887323944
2024,6,Trat,32.36971830985915
2024,7,Trat,31.30070422535211
2024,8,Trat,31.816901408450704
2024,9,Trat,31.52676056338028
2024,10,Trat,32.09507042253521
2024,11,Trat,33.322535211267606
2024,12,Trat,32.647887323943664
2024,1,Ubon Ratchathani,32.2210875331565
2024,2,Ubon Ratchathani,34.51923076923077
2024,3,Ubon Ratchathani,36.4367374005305
2024,4,Ubon Ratchathani,39.308753315649874
2024,5,Ubon Ratchathani,35.26896551724138
2024,6,Ubon Ratchathani,32.80875331564987
2024,7,Ubon Ratchathani,30.8659151193634
2024,8,Ubon Ratchathani,32.15769230769231
2024,9,Ubon Ratchathani,31.29641909814324
2024,10,Ubon Ratchathani,31.642042440318303
2024,11,Ubon Ratchathani,31.75503978779841
2024,12,Ubon Ratchathani,30.544960212201595
2024,1,Udon Thani,30.86345083487941
2024,2,Udon Thani,33.390352504638216
2024,3,Udon Thani,34.52634508348794
2024,4,Udon Thani,38.60278293135436
2024,5,Udon Thani,34.94619666048237
2024,6,Udon Thani,33.59758812615956
2024,7,Udon Thani,31.889981447124303
2024,8,Udon Thani,31.98905380333952
2024,9,Udon Thani,31.49053803339517
2024,10,Udon Thani,31.85769944341373
2024,11,Udon Thani,31.422820037105755
2024,12,Udon Thani,28.852504638218925
2024,1,Uthai Thani,32.384472049689435
2024,2,Uthai Thani,34.767701863354034
2024,3,Uthai Thani,36.00186335403727
2024,4,Uthai Thani,38.20124223602485
2024,5,Uthai Thani,34.40248447204969
2024,6,Uthai Thani,32.46521739130434
2024,7,Uthai Thani,31.229503105590062
2024,8,Uthai Thani,31.445962732919256
2024,9,Uthai Thani,31.59254658385093
2024,10,Uthai Thani,31.85341614906832
2024,11,Uthai Thani,31.31863354037268
2024,12,Uthai Thani,30.78913043478261
2024,1,Uttaradit,32.01887755102041
2024,2,Uttaradit,34.54923469387755
2024,3,Uttaradit,36.017857142857146
2024,4,Uttaradit,38.36836734693878
2024,5,Uttaradit,34.85790816326531
2024,6,Uttaradit,33.12908163265306
2024,7,Uttaradit,32.019642857142856
2024,8,Uttaradit,32.01887755102041
2024,9,Uttaradit,31.605102040816327
2024,10,Uttaradit,32.25867346938775
2024,11,Uttaradit,31.60637755102041
2024,12,Uttaradit,30.28188775510204
2024,1,Yala,30.467298578199053
2024,2,Yala,31.42654028436019
2024,3,Yala,32.80947867298578
2024,4,Yala,33.65308056872038
2024,5,Yala,33.24976303317536
2024,6,Yala,32.241706161137444
2024,7,Yala,32.49857819905213
2024,8,Yala,31.014691943127964
2024,9,Yala,30.88909952606636
2024,10,Yala,30.96445497630332
2024,11,Yala,30.163033175355448
2024,12,Yala,29.971563981042653
2024,1,Yasothon,32.359693877551024
2024,2,Yasothon,35.13214285714285
2024,3,Yasothon,36.4719387755102
2024,4,Yasothon,40.194897959183685
2024,5,Yasothon,35.67704081632653
2024,6,Yasothon,33.63979591836735
2024,7,Yasothon,31.808163265306124
2024,8,Yasothon,32.49438775510204
2024,9,Yasothon,31.745918367346945
2024,10,Yasothon,32.16734693877551
2024,11,Yasothon,31.913265306122447
2024,12,Yasothon,30.1530612244898
