year,month,province,ws
1987,4,Amnat Charoen,1.311423611
1987,5,Amnat Charoen,1.351180556
1987,6,Amnat Charoen,1.668993056
1987,7,Amnat Charoen,2.054965278
1987,8,Amnat Charoen,1.770555556
1987,9,Amnat Charoen,1.148159722
1987,10,Amnat Charoen,0.486388889
1987,11,Amnat Charoen,1.4459375
1987,12,Amnat Charoen,2.396458333
1988,1,Amnat Charoen,1.406423611
1988,2,Amnat Charoen,1.707326389
1988,3,Amnat Charoen,1.911979167
1988,4,Amnat Charoen,1.8928125
1988,5,Amnat Charoen,1.387881944
1988,6,Amnat Charoen,1.521284722
1988,7,Amnat Charoen,1.17
1988,8,Amnat Charoen,1.647986111
1988,9,Amnat Charoen,1.543020833
1988,10,Amnat Charoen,1.659201389
1988,11,Amnat Charoen,2.752881944
1988,12,Amnat Charoen,1.8065625
1989,1,Amnat Charoen,2.071076389
1989,2,Amnat Charoen,2.161875
1989,3,Amnat Charoen,1.743159722
1989,4,Amnat Charoen,1.605902778
1989,5,Amnat Charoen,1.304479167
1989,6,Amnat Charoen,1.330277778
1989,7,Amnat Charoen,1.460590278
1989,8,Amnat Charoen,1.312743056
1989,9,Amnat Charoen,1.170347222
1989,10,Amnat Charoen,1.719305556
1989,11,Amnat Charoen,1.878888889
1989,12,Amnat Charoen,1.016076389
1990,1,Amnat Charoen,1.582638889
1990,2,Amnat Charoen,1.184861111
1990,3,Amnat Charoen,1.534722222
1990,4,Amnat Charoen,2.025451389
1990,5,Amnat Charoen,1.40125
1990,6,Amnat Charoen,1.864201389
1990,7,Amnat Charoen,1.505729167
1990,8,Amnat Charoen,1.782847222
1990,9,Amnat Charoen,1.479340278
1990,10,Amnat Charoen,2.106041667
1990,11,Amnat Charoen,1.354722222
1990,12,Amnat Charoen,1.317951389
1991,1,Amnat Charoen,1.3009375
1991,2,Amnat Charoen,1.7690625
1991,3,Amnat Charoen,1.334861111
1991,4,Amnat Charoen,1.94875
1991,5,Amnat Charoen,0.965729167
1991,6,Amnat Charoen,2.000902778
1991,7,Amnat Charoen,1.999409722
1991,8,Amnat Charoen,2.038819444
1991,9,Amnat Charoen,1.005833333
1991,10,Amnat Charoen,1.331041667
1991,11,Amnat Charoen,1.61375
1991,12,Amnat Charoen,1.421909722
1992,1,Amnat Charoen,1.571840278
1992,2,Amnat Charoen,1.202222222
1992,3,Amnat Charoen,1.272743056
1992,4,Amnat Charoen,2.130729167
1992,5,Amnat Charoen,1.541145833
1992,6,Amnat Charoen,1.637152778
1992,7,Amnat Charoen,1.527395833
1992,8,Amnat Charoen,1.149618056
1992,9,Amnat Charoen,1.409756944
1992,10,Amnat Charoen,2.617465278
1992,11,Amnat Charoen,2.262152778
1992,12,Amnat Charoen,1.041319444
1993,1,Amnat Charoen,1.906805556
1993,2,Amnat Charoen,1.3753125
1993,3,Amnat Charoen,1.735173611
1993,4,Amnat Charoen,1.550381944
1993,5,Amnat Charoen,1.168645833
1993,6,Amnat Charoen,1.588020833
1993,7,Amnat Charoen,1.663506944
1993,8,Amnat Charoen,2.199756944
1993,9,Amnat Charoen,1.013229167
1993,10,Amnat Charoen,2.244513889
1993,11,Amnat Charoen,1.570659722
1993,12,Amnat Charoen,2.573020833
1994,1,Amnat Charoen,1.358368056
1994,2,Amnat Charoen,1.148541667
1994,3,Amnat Charoen,1.935798611
1994,4,Amnat Charoen,1.256493056
1994,5,Amnat Charoen,1.471666667
1994,6,Amnat Charoen,2.067152778
1994,7,Amnat Charoen,3.045451389
1994,8,Amnat Charoen,2.031284722
1994,9,Amnat Charoen,1.410833333
1994,10,Amnat Charoen,1.639201389
1994,11,Amnat Charoen,1.600729167
1994,12,Amnat Charoen,1.182673611
1995,1,Amnat Charoen,2.119791667
1995,2,Amnat Charoen,1.878645833
1995,3,Amnat Charoen,1.708229167
1995,4,Amnat Charoen,1.283715278
1995,5,Amnat Charoen,1.513229167
1995,6,Amnat Charoen,1.505486111
1995,7,Amnat Charoen,1.547604167
1995,8,Amnat Charoen,1.369583333
1995,9,Amnat Charoen,1.547916667
1995,10,Amnat Charoen,1.943506944
1995,11,Amnat Charoen,1.989375
1995,12,Amnat Charoen,2.35375
1996,1,Amnat Charoen,1.450173611
1996,2,Amnat Charoen,2.794131944
1996,3,Amnat Charoen,1.649652778
1996,4,Amnat Charoen,1.715833333
1996,5,Amnat Charoen,1.232534722
1996,6,Amnat Charoen,1.040520833
1996,7,Amnat Charoen,2.071354167
1996,8,Amnat Charoen,1.628645833
1996,9,Amnat Charoen,1.815833333
1996,10,Amnat Charoen,1.853576389
1996,11,Amnat Charoen,1.481215278
1996,12,Amnat Charoen,1.991215278
1997,1,Amnat Charoen,1.193680556
1997,2,Amnat Charoen,1.658993056
1997,3,Amnat Charoen,1.456111111
1997,4,Amnat Charoen,1.287986111
1997,5,Amnat Charoen,1.452048611
1997,6,Amnat Charoen,1.770173611
1997,7,Amnat Charoen,1.762152778
1997,8,Amnat Charoen,2.054409722
1997,9,Amnat Charoen,1.577847222
1997,10,Amnat Charoen,0.959097222
1997,11,Amnat Charoen,0.772048611
1997,12,Amnat Charoen,0.988472222
1998,1,Amnat Charoen,1.110659722
1998,2,Amnat Charoen,1.182604167
1998,3,Amnat Charoen,1.506909722
1998,4,Amnat Charoen,1.696493056
1998,5,Amnat Charoen,1.339236111
1998,6,Amnat Charoen,1.457465278
1998,7,Amnat Charoen,1.393715278
1998,8,Amnat Charoen,0.917118056
1998,9,Amnat Charoen,1.412222222
1998,10,Amnat Charoen,1.442430556
1998,11,Amnat Charoen,1.893472222
1998,12,Amnat Charoen,2.388194444
1999,1,Amnat Charoen,2.3296875
1999,2,Amnat Charoen,2.338993056
1999,3,Amnat Charoen,1.326631944
