year,month,province,ppt
2023,5,Chon Buri,99.71761904761904
2023,6,Chon Buri,109.97285714285717
2023,7,Chon Buri,172.60380952380953
2023,8,Chon Buri,92.89619047619048
2023,9,Chon Buri,232.9109523809524
2023,10,Chon Buri,216.5133333333333
2023,11,Chon Buri,70.69142857142857
2023,12,Chon Buri,11.48047619047619
2023,1,Chumphon,23.3965034965035
2023,2,Chumphon,51.28321678321678
2023,3,Chumphon,24.4006993006993
2023,4,Chumphon,36.61328671328672
2023,5,Chumphon,91.92132867132868
2023,6,Chumphon,189.2458041958042
2023,7,Chumphon,313.9458041958042
2023,8,Chumphon,212.34615384615384
2023,9,Chumphon,398.13951048951054
2023,10,Chumphon,333.9437062937063
2023,11,Chumphon,256.4286713286713
2023,12,Chumphon,69.40524475524477
2023,1,Kalasin,5.81577380952381
2023,2,Kalasin,11.75952380952381
2023,3,Kalasin,3.354761904761905
2023,4,Kalasin,28.1092261904762
2023,5,Kalasin,107.5702380952381
2023,6,Kalasin,188.67053571428573
2023,7,Kalasin,217.94136904761905
2023,8,Kalasin,212.81636904761905
2023,9,Kalasin,407.3934523809524
2023,10,Kalasin,108.19315476190476
2023,11,Kalasin,4.717857142857143
2023,12,Kalasin,0.2029761904761904
2023,1,Kamphaeng Phet,0.4355608591885441
2023,2,Kamphaeng Phet,8.671121718377089
2023,3,Kamphaeng Phet,6.252267303102626
2023,4,Kamphaeng Phet,12.971599045346062
2023,5,Kamphaeng Phet,85.00429594272077
2023,6,Kamphaeng Phet,76.57780429594273
2023,7,Kamphaeng Phet,121.87159904534607
2023,8,Kamphaeng Phet,89.77040572792363
2023,9,Kamphaeng Phet,401.1040572792363
2023,10,Kamphaeng Phet,238.60525059665872
2023,11,Kamphaeng Phet,26.35441527446301
2023,12,Kamphaeng Phet,1.2274463007159906
2023,1,Kanchanaburi,1.1036286019210246
2023,2,Kanchanaburi,26.82273212379936
2023,3,Kanchanaburi,7.376734258271078
2023,4,Kanchanaburi,28.57033084311633
2023,5,Kanchanaburi,112.09082177161152
2023,6,Kanchanaburi,166.25741728922094
2023,7,Kanchanaburi,215.2851654215582
2023,8,Kanchanaburi,132.50053361792956
2023,9,Kanchanaburi,451.2425827107791
2023,10,Kanchanaburi,347.8755602988261
2023,11,Kanchanaburi,46.367876200640346
2023,12,Kanchanaburi,3.454962646744931
2023,1,Khon Kaen,1.844230769230769
2023,2,Khon Kaen,7.831923076923077
2023,3,Khon Kaen,6.015000000000001
2023,4,Khon Kaen,29.14192307692308
2023,5,Khon Kaen,127.20673076923076
2023,6,Khon Kaen,145.63134615384615
2023,7,Khon Kaen,123.0825
2023,8,Khon Kaen,115.6975
2023,9,Khon Kaen,296.16615384615386
2023,10,Khon Kaen,120.94307692307692
2023,11,Khon Kaen,5.620576923076924
2023,12,Khon Kaen,0.3567307692307692
2023,1,Krabi,69.13446808510639
2023,2,Krabi,25.722127659574472
2023,3,Krabi,25.33148936170213
2023,4,Krabi,64.54978723404255
2023,5,Krabi,156.93617021276594
2023,6,Krabi,157.0548936170213
2023,7,Krabi,253.348085106383
2023,8,Krabi,321.13489361702125
2023,9,Krabi,391.7621276595745
2023,10,Krabi,284.37191489361703
2023,11,Krabi,254.72212765957448
2023,12,Krabi,66.7404255319149
2023,1,Lampang,0.3520391517128874
2023,2,Lampang,7.446329526916803
2023,3,Lampang,11.824306688417618
2023,4,Lampang,11.023654159869494
2023,5,Lampang,84.40424143556281
2023,6,Lampang,70.79771615008157
2023,7,Lampang,82.12495921696575
2023,8,Lampang,107.9836867862969
2023,9,Lampang,300.4649265905383
2023,10,Lampang,202.0831973898858
2023,11,Lampang,19.94192495921697
2023,12,Lampang,2.7732463295269167
2023,1,Lamphun,0.0936651583710407
2023,2,Lamphun,14.260633484162897
2023,3,Lamphun,15.481447963800903
2023,4,Lamphun,10.111764705882354
2023,5,Lamphun,68.9289592760181
2023,6,Lamphun,59.046606334841634
2023,7,Lamphun,65.2420814479638
2023,8,Lamphun,80.56244343891403
2023,9,Lamphun,300.12941176470594
2023,10,Lamphun,208.9837104072398
2023,11,Lamphun,18.017194570135747
2023,12,Lamphun,4.002714932126697
2023,1,Loei,0.8188099808061421
2023,2,Loei,4.942802303262956
2023,3,Loei,5.697696737044146
2023,4,Loei,20.5084452975048
2023,5,Loei,76.18886756238004
2023,6,Loei,128.10326295585412
2023,7,Loei,114.45451055662188
2023,8,Loei,144.91420345489445
2023,9,Loei,309.5439539347409
2023,10,Loei,172.27159309021113
2023,11,Loei,5.630710172744722
2023,12,Loei,0.2602687140115163
2023,1,Lop Buri,0.8323899371069182
2023,2,Lop Buri,8.73301886792453
2023,3,Lop Buri,2.371069182389937
2023,4,Lop Buri,29.92106918238993
2023,5,Lop Buri,137.63238993710695
2023,6,Lop Buri,110.26446540880502
2023,7,Lop Buri,110.38459119496856
2023,8,Lop Buri,106.27987421383648
2023,9,Lop Buri,294.5949685534592
2023,10,Lop Buri,146.56477987421383
2023,11,Lop Buri,21.85
2023,12,Lop Buri,0.3440251572327044
2023,1,Mae Hong Son,0.1540412044374009
2023,2,Mae Hong Son,17.66323296354992
2023,3,Mae Hong Son,14.297781299524564
2023,4,Mae Hong Son,5.152773375594295
2023,5,Mae Hong Son,115.51838351822504
2023,6,Mae Hong Son,128.12123613312204
