year,month,province,tmax
1971,10,Kamphaeng Phet,30.066928
1971,11,Kamphaeng Phet,29.1564
1971,12,Kamphaeng Phet,29.62592
1972,1,Kamphaeng Phet,30.27072
1972,2,Kamphaeng Phet,33.753888
1972,3,Kamphaeng Phet,34.370928
1972,4,Kamphaeng Phet,34.782368
1972,5,Kamphaeng Phet,35.489216
1972,6,Kamphaeng Phet,32.701712
1972,7,Kamphaeng Phet,31.683584
1972,8,Kamphaeng Phet,31.049216
1972,9,Kamphaeng Phet,31.366336
1972,10,Kamphaeng Phet,31.592224
1972,11,Kamphaeng Phet,30.517472
1972,12,Kamphaeng Phet,30.107392
1973,1,Kamphaeng Phet,31.977392
1973,2,Kamphaeng Phet,35.1648
1973,3,Kamphaeng Phet,35.06568
1973,4,Kamphaeng Phet,37.494336
1973,5,Kamphaeng Phet,33.520864
1973,6,Kamphaeng Phet,32.60848
1973,7,Kamphaeng Phet,31.808224
1973,8,Kamphaeng Phet,30.872656
1973,9,Kamphaeng Phet,30.700368
1973,10,Kamphaeng Phet,31.0712
1973,11,Kamphaeng Phet,29.228368
1973,12,Kamphaeng Phet,28.894496
1974,1,Kamphaeng Phet,30.821744
1974,2,Kamphaeng Phet,32.673936
1974,3,Kamphaeng Phet,34.018224
1974,4,Kamphaeng Phet,35.098496
1974,5,Kamphaeng Phet,32.923824
1974,6,Kamphaeng Phet,31.648304
1974,7,Kamphaeng Phet,31.574976
1974,8,Kamphaeng Phet,30.827376
1974,9,Kamphaeng Phet,31.212064
1974,10,Kamphaeng Phet,30.951616
1974,11,Kamphaeng Phet,29.635136
1974,12,Kamphaeng Phet,29.016208
1975,1,Kamphaeng Phet,29.432928
1975,2,Kamphaeng Phet,33.80088
1975,3,Kamphaeng Phet,35.187744
1975,4,Kamphaeng Phet,36.769024
1975,5,Kamphaeng Phet,32.941248
1975,6,Kamphaeng Phet,31.752144
1975,7,Kamphaeng Phet,31.336496
1975,8,Kamphaeng Phet,30.780608
1975,9,Kamphaeng Phet,30.602528
1975,10,Kamphaeng Phet,30.985872
1975,11,Kamphaeng Phet,30.0372
1975,12,Kamphaeng Phet,27.905056
1976,1,Kamphaeng Phet,31.404224
1976,2,Kamphaeng Phet,33.713424
1976,3,Kamphaeng Phet,34.793632
1976,4,Kamphaeng Phet,35.914304
1976,5,Kamphaeng Phet,31.830512
1976,6,Kamphaeng Phet,32.602448
1976,7,Kamphaeng Phet,31.61568
1976,8,Kamphaeng Phet,30.279344
1976,9,Kamphaeng Phet,31.04616
1976,10,Kamphaeng Phet,31.204256
1976,11,Kamphaeng Phet,29.473328
1976,12,Kamphaeng Phet,29.486272
1977,1,Kamphaeng Phet,31.105664
1977,2,Kamphaeng Phet,31.938368
1977,3,Kamphaeng Phet,33.91176
1977,4,Kamphaeng Phet,35.669632
1977,5,Kamphaeng Phet,33.447136
1977,6,Kamphaeng Phet,33.908864
1977,7,Kamphaeng Phet,31.97904
1977,8,Kamphaeng Phet,31.620896
1977,9,Kamphaeng Phet,30.843664
1977,10,Kamphaeng Phet,31.480528
1977,11,Kamphaeng Phet,30.173824
1977,12,Kamphaeng Phet,29.913392
1978,1,Kamphaeng Phet,31.801712
1978,2,Kamphaeng Phet,32.146928
1978,3,Kamphaeng Phet,36.577536
1978,4,Kamphaeng Phet,37.272896
1978,5,Kamphaeng Phet,34.13712
1978,6,Kamphaeng Phet,32.804768
1978,7,Kamphaeng Phet,31.10968
1978,8,Kamphaeng Phet,30.912672
1978,9,Kamphaeng Phet,30.653392
1978,10,Kamphaeng Phet,31.12112
1978,11,Kamphaeng Phet,31.422208
1978,12,Kamphaeng Phet,31.05448
1979,1,Kamphaeng Phet,33.33328
1979,2,Kamphaeng Phet,34.923056
1979,3,Kamphaeng Phet,37.399872
1979,4,Kamphaeng Phet,37.259456
1979,5,Kamphaeng Phet,34.563776
1979,6,Kamphaeng Phet,32.356944
1979,7,Kamphaeng Phet,32.914928
1979,8,Kamphaeng Phet,31.26072
1979,9,Kamphaeng Phet,31.791456
1979,10,Kamphaeng Phet,31.565424
1979,11,Kamphaeng Phet,31.463888
1979,12,Kamphaeng Phet,31.451824
1980,1,Kamphaeng Phet,32.580512
1980,2,Kamphaeng Phet,34.521808
1980,3,Kamphaeng Phet,36.46864
1980,4,Kamphaeng Phet,37.734064
1980,5,Kamphaeng Phet,35.32168
1980,6,Kamphaeng Phet,31.767632
1980,7,Kamphaeng Phet,31.756976
1980,8,Kamphaeng Phet,30.852032
1980,9,Kamphaeng Phet,30.247488
1980,10,Kamphaeng Phet,30.563648
1980,11,Kamphaeng Phet,30.739088
1980,12,Kamphaeng Phet,30.270864
1981,1,Kamphaeng Phet,30.827344
1981,2,Kamphaeng Phet,33.651232
1981,3,Kamphaeng Phet,35.57832
1981,4,Kamphaeng Phet,35.497248
1981,5,Kamphaeng Phet,32.83144
1981,6,Kamphaeng Phet,31.18968
1981,7,Kamphaeng Phet,30.5188
1981,8,Kamphaeng Phet,30.317392
1981,9,Kamphaeng Phet,31.07584
1981,10,Kamphaeng Phet,30.79704
1981,11,Kamphaeng Phet,29.208656
1981,12,Kamphaeng Phet,27.880816
1982,1,Kamphaeng Phet,30.515872
1982,2,Kamphaeng Phet,34.203728
1982,3,Kamphaeng Phet,35.881632
1982,4,Kamphaeng Phet,34.994704
1982,5,Kamphaeng Phet,34.197664
1982,6,Kamphaeng Phet,31.57528
1982,7,Kamphaeng Phet,31.045184
1982,8,Kamphaeng Phet,30.007232
1982,9,Kamphaeng Phet,30.089728
1982,10,Kamphaeng Phet,31.07744
1982,11,Kamphaeng Phet,31.549968
1982,12,Kamphaeng Phet,28.651648
1983,1,Kamphaeng Phet,30.027056
1983,2,Kamphaeng Phet,34.42568
1983,3,Kamphaeng Phet,36.171872
1983,4,Kamphaeng Phet,38.516752
1983,5,Kamphaeng Phet,35.540944
1983,6,Kamphaeng Phet,32.804576
1983,7,Kamphaeng Phet,32.411536
1983,8,Kamphaeng Phet,30.982032
1983,9,Kamphaeng Phet,30.818864
1983,10,Kamphaeng Phet,30.134192
1983,11,Kamphaeng Phet,28.293136
1983,12,Kamphaeng Phet,28.711312
1984,1,Kamphaeng Phet,30.163696
1984,2,Kamphaeng Phet,33.129168
1984,3,Kamphaeng Phet,35.254656
1984,4,Kamphaeng Phet,36.3812
1984,5,Kamphaeng Phet,33.649824
1984,6,Kamphaeng Phet,31.307696
1984,7,Kamphaeng Phet,31.089216
1984,8,Kamphaeng Phet,30.52376
1984,9,Kamphaeng Phet,30.682624
1984,10,Kamphaeng Phet,29.969504
1984,11,Kamphaeng Phet,30.83848
1984,12,Kamphaeng Phet,30.638864
1985,1,Kamphaeng Phet,32.00224
1985,2,Kamphaeng Phet,34.53504
1985,3,Kamphaeng Phet,35.632624
1985,4,Kamphaeng Phet,36.335168
1985,5,Kamphaeng Phet,33.024592
1985,6,Kamphaeng Phet,30.79992
1985,7,Kamphaeng Phet,30.638144
1985,8,Kamphaeng Phet,30.51272
1985,9,Kamphaeng Phet,30.501904
1985,10,Kamphaeng Phet,30.369776
1985,11,Kamphaeng Phet,30.334048
1985,12,Kamphaeng Phet,29.729248
1986,1,Kamphaeng Phet,30.549584
1986,2,Kamphaeng Phet,33.847568
1986,3,Kamphaeng Phet,34.888576
1986,4,Kamphaeng Phet,36.364656
1986,5,Kamphaeng Phet,32.412192
1986,6,Kamphaeng Phet,32.350816
1986,7,Kamphaeng Phet,31.071104
1986,8,Kamphaeng Phet,31.40832
1986,9,Kamphaeng Phet,31.605232
1986,10,Kamphaeng Phet,31.056096
1986,11,Kamphaeng Phet,30.53824
1986,12,Kamphaeng Phet,30.045824
1987,1,Kamphaeng Phet,31.790896
1987,2,Kamphaeng Phet,33.747744
1987,3,Kamphaeng Phet,34.625664
1987,4,Kamphaeng Phet,36.808544
1987,5,Kamphaeng Phet,35.456416
1987,6,Kamphaeng Phet,32.546448
1987,7,Kamphaeng Phet,32.220832
1987,8,Kamphaeng Phet,31.89936
1987,9,Kamphaeng Phet,30.911216
1987,10,Kamphaeng Phet,31.433536
1987,11,Kamphaeng Phet,30.567376
1987,12,Kamphaeng Phet,27.88112
1988,1,Kamphaeng Phet,32.24496
1988,2,Kamphaeng Phet,34.237904
1988,3,Kamphaeng Phet,35.935392
1988,4,Kamphaeng Phet,35.712256
1988,5,Kamphaeng Phet,32.408048
1988,6,Kamphaeng Phet,31.769136
1988,7,Kamphaeng Phet,31.598032
1988,8,Kamphaeng Phet,30.946112
1988,9,Kamphaeng Phet,31.534736
1988,10,Kamphaeng Phet,29.945552
1988,11,Kamphaeng Phet,28.49792
1988,12,Kamphaeng Phet,29.408688
1989,1,Kamphaeng Phet,31.929744
1989,2,Kamphaeng Phet,33.67976
1989,3,Kamphaeng Phet,33.912
1989,4,Kamphaeng Phet,37.074864
1989,5,Kamphaeng Phet,33.83936
1989,6,Kamphaeng Phet,31.513952
1989,7,Kamphaeng Phet,31.591984
1989,8,Kamphaeng Phet,31.313136
1989,9,Kamphaeng Phet,31.101312
1989,10,Kamphaeng Phet,30.538816
1989,11,Kamphaeng Phet,30.384752
1989,12,Kamphaeng Phet,29.917328
1990,1,Kamphaeng Phet,32.180512
1990,2,Kamphaeng Phet,33.89432
1990,3,Kamphaeng Phet,34.540256
1990,4,Kamphaeng Phet,36.63832
1990,5,Kamphaeng Phet,33.280848
1990,6,Kamphaeng Phet,31.811296
1990,7,Kamphaeng Phet,31.142992
1990,8,Kamphaeng Phet,31.845104
1990,9,Kamphaeng Phet,31.2176
1990,10,Kamphaeng Phet,30.732336
1990,11,Kamphaeng Phet,30.649376
1990,12,Kamphaeng Phet,30.480592
1991,1,Kamphaeng Phet,33.08976
1991,2,Kamphaeng Phet,34.683328
1991,3,Kamphaeng Phet,37.096736
1991,4,Kamphaeng Phet,37.171952
1991,5,Kamphaeng Phet,35.986304
1991,6,Kamphaeng Phet,32.29064
1991,7,Kamphaeng Phet,32.286736
1991,8,Kamphaeng Phet,30.973696
1991,9,Kamphaeng Phet,31.804176
1991,10,Kamphaeng Phet,31.132816
1991,11,Kamphaeng Phet,30.85072
1991,12,Kamphaeng Phet,30.217296
1992,1,Kamphaeng Phet,30.125392
1992,2,Kamphaeng Phet,33.616864
1992,3,Kamphaeng Phet,36.259664
1992,4,Kamphaeng Phet,38.265392
1992,5,Kamphaeng Phet,36.68184
1992,6,Kamphaeng Phet,33.408912
1992,7,Kamphaeng Phet,31.638992
1992,8,Kamphaeng Phet,31.448928
1992,9,Kamphaeng Phet,31.466944
1992,10,Kamphaeng Phet,29.34536
1992,11,Kamphaeng Phet,29.48256
1992,12,Kamphaeng Phet,30.226768
1993,1,Kamphaeng Phet,30.54104
1993,2,Kamphaeng Phet,33.42224
1993,3,Kamphaeng Phet,35.269088
1993,4,Kamphaeng Phet,36.308064
1993,5,Kamphaeng Phet,34.95632
1993,6,Kamphaeng Phet,33.797472
1993,7,Kamphaeng Phet,33.133056
1993,8,Kamphaeng Phet,31.31544
1993,9,Kamphaeng Phet,31.35232
1993,10,Kamphaeng Phet,31.407088
1993,11,Kamphaeng Phet,31.901376
1993,12,Kamphaeng Phet,30.345712
1994,1,Kamphaeng Phet,33.086464
1994,2,Kamphaeng Phet,35.402768
1994,3,Kamphaeng Phet,34.163744
1994,4,Kamphaeng Phet,36.72848
1994,5,Kamphaeng Phet,33.368976
1994,6,Kamphaeng Phet,31.509472
1994,7,Kamphaeng Phet,30.679488
1994,8,Kamphaeng Phet,30.459408
1994,9,Kamphaeng Phet,31.39304
1994,10,Kamphaeng Phet,31.096064
1994,11,Kamphaeng Phet,30.963312
1994,12,Kamphaeng Phet,31.659184
1995,1,Kamphaeng Phet,31.99392
1995,2,Kamphaeng Phet,33.255904
1995,3,Kamphaeng Phet,35.6888
1995,4,Kamphaeng Phet,37.468896
1995,5,Kamphaeng Phet,34.164336
1995,6,Kamphaeng Phet,33.121056
1995,7,Kamphaeng Phet,31.521104
1995,8,Kamphaeng Phet,30.449552
1995,9,Kamphaeng Phet,31.261984
1995,10,Kamphaeng Phet,30.88088
1995,11,Kamphaeng Phet,30.060912
1995,12,Kamphaeng Phet,29.516896
1996,1,Kamphaeng Phet,32.45736
1996,2,Kamphaeng Phet,31.64208
1996,3,Kamphaeng Phet,35.414912
1996,4,Kamphaeng Phet,34.85752
1996,5,Kamphaeng Phet,32.66904
1996,6,Kamphaeng Phet,32.00728
1996,7,Kamphaeng Phet,31.58584
1996,8,Kamphaeng Phet,31.173344
1996,9,Kamphaeng Phet,30.57696
1996,10,Kamphaeng Phet,30.69464
1996,11,Kamphaeng Phet,30.400048
1996,12,Kamphaeng Phet,29.314928
1997,1,Kamphaeng Phet,30.783744
1997,2,Kamphaeng Phet,33.557632
1997,3,Kamphaeng Phet,34.833184
1997,4,Kamphaeng Phet,35.28448
1997,5,Kamphaeng Phet,34.89008
1997,6,Kamphaeng Phet,34.032368
1997,7,Kamphaeng Phet,31.506832
1997,8,Kamphaeng Phet,31.356448
1997,9,Kamphaeng Phet,31.164
1997,10,Kamphaeng Phet,31.785536
1997,11,Kamphaeng Phet,31.76272
1997,12,Kamphaeng Phet,32.695568
1998,1,Kamphaeng Phet,33.291056
1998,2,Kamphaeng Phet,35.461376
1998,3,Kamphaeng Phet,37.016848
1998,4,Kamphaeng Phet,37.683152
1998,5,Kamphaeng Phet,35.705424
1998,6,Kamphaeng Phet,33.673056
1998,7,Kamphaeng Phet,32.413584
1998,8,Kamphaeng Phet,32.165952
1998,9,Kamphaeng Phet,31.500432
1998,10,Kamphaeng Phet,32.07704
1998,11,Kamphaeng Phet,30.917376
1998,12,Kamphaeng Phet,30.595664
1999,1,Kamphaeng Phet,31.796208
1999,2,Kamphaeng Phet,33.510416
1999,3,Kamphaeng Phet,35.942384
1999,4,Kamphaeng Phet,33.833232
1999,5,Kamphaeng Phet,31.400848
1999,6,Kamphaeng Phet,31.531888
1999,7,Kamphaeng Phet,31.46424
1999,8,Kamphaeng Phet,30.996048
1999,9,Kamphaeng Phet,30.770416
1999,10,Kamphaeng Phet,30.708192
1999,11,Kamphaeng Phet,30.090432
1999,12,Kamphaeng Phet,27.309376
2000,1,Kamphaeng Phet,32.31448
2000,2,Kamphaeng Phet,32.571296
2000,3,Kamphaeng Phet,34.985808
2000,4,Kamphaeng Phet,34.742768
2000,5,Kamphaeng Phet,32.345056
2000,6,Kamphaeng Phet,31.573584
2000,7,Kamphaeng Phet,31.20144
2000,8,Kamphaeng Phet,31.442816
2000,9,Kamphaeng Phet,30.690496
2000,10,Kamphaeng Phet,31.444784
2000,11,Kamphaeng Phet,30.745072
2000,12,Kamphaeng Phet,31.417584
2001,1,Kamphaeng Phet,32.238544
2001,2,Kamphaeng Phet,34.312192
2001,3,Kamphaeng Phet,33.883616
2001,4,Kamphaeng Phet,37.958016
2001,5,Kamphaeng Phet,32.692944
2001,6,Kamphaeng Phet,31.961936
2001,7,Kamphaeng Phet,31.481024
2001,8,Kamphaeng Phet,31.266896
2001,9,Kamphaeng Phet,31.488592
2001,10,Kamphaeng Phet,31.36984
2001,11,Kamphaeng Phet,29.635744
2001,12,Kamphaeng Phet,30.728992
2002,1,Kamphaeng Phet,31.098592
2002,2,Kamphaeng Phet,34.04552
2002,3,Kamphaeng Phet,34.94904
2002,4,Kamphaeng Phet,36.880832
2002,5,Kamphaeng Phet,33.51296
2002,6,Kamphaeng Phet,32.515872
2002,7,Kamphaeng Phet,31.714128
2002,8,Kamphaeng Phet,31.084656
2002,9,Kamphaeng Phet,30.783968
2002,10,Kamphaeng Phet,31.704512
2002,11,Kamphaeng Phet,30.979184
2002,12,Kamphaeng Phet,31.247568
2003,1,Kamphaeng Phet,30.601264
2003,2,Kamphaeng Phet,33.792656
2003,3,Kamphaeng Phet,34.143024
2003,4,Kamphaeng Phet,36.769168
2003,5,Kamphaeng Phet,34.63704
2003,6,Kamphaeng Phet,31.948208
2003,7,Kamphaeng Phet,31.768192
2003,8,Kamphaeng Phet,31.685392
2003,9,Kamphaeng Phet,31.337232
2003,10,Kamphaeng Phet,32.07712
2003,11,Kamphaeng Phet,32.931648
2003,12,Kamphaeng Phet,30.532176
2004,1,Kamphaeng Phet,32.09312
2004,2,Kamphaeng Phet,32.567296
2004,3,Kamphaeng Phet,36.287568
2004,4,Kamphaeng Phet,37.54456
2004,5,Kamphaeng Phet,33.646944
2004,6,Kamphaeng Phet,31.8996
2004,7,Kamphaeng Phet,31.577408
2004,8,Kamphaeng Phet,31.6116
2004,9,Kamphaeng Phet,31.420096
2004,10,Kamphaeng Phet,31.648688
2004,11,Kamphaeng Phet,32.462864
2004,12,Kamphaeng Phet,30.865968
2005,1,Kamphaeng Phet,31.81904
2005,2,Kamphaeng Phet,35.721056
2005,3,Kamphaeng Phet,35.187296
2005,4,Kamphaeng Phet,36.519136
2005,5,Kamphaeng Phet,35.178384
2005,6,Kamphaeng Phet,32.72608
2005,7,Kamphaeng Phet,32.159568
2005,8,Kamphaeng Phet,31.525552
2005,9,Kamphaeng Phet,31.21016
2005,10,Kamphaeng Phet,31.922768
2005,11,Kamphaeng Phet,31.273184
2005,12,Kamphaeng Phet,29.416224
2006,1,Kamphaeng Phet,31.629072
2006,2,Kamphaeng Phet,33.664528
2006,3,Kamphaeng Phet,35.326736
2006,4,Kamphaeng Phet,35.495264
2006,5,Kamphaeng Phet,32.143664
2006,6,Kamphaeng Phet,32.129488
2006,7,Kamphaeng Phet,30.818384
2006,8,Kamphaeng Phet,30.57632
2006,9,Kamphaeng Phet,30.83304
2006,10,Kamphaeng Phet,31.2648
2006,11,Kamphaeng Phet,32.236816
2006,12,Kamphaeng Phet,30.337344
2007,1,Kamphaeng Phet,31.316624
2007,2,Kamphaeng Phet,33.59
2007,3,Kamphaeng Phet,35.533872
2007,4,Kamphaeng Phet,35.925136
2007,5,Kamphaeng Phet,31.723248
2007,6,Kamphaeng Phet,32.530528
2007,7,Kamphaeng Phet,31.247904
2007,8,Kamphaeng Phet,30.954768
2007,9,Kamphaeng Phet,30.873696
2007,10,Kamphaeng Phet,30.487168
2007,11,Kamphaeng Phet,29.444656
2007,12,Kamphaeng Phet,31.291168
2008,1,Kamphaeng Phet,31.298656
2008,2,Kamphaeng Phet,31.520144
2008,3,Kamphaeng Phet,34.674096
2008,4,Kamphaeng Phet,35.191264
2008,5,Kamphaeng Phet,31.694992
2008,6,Kamphaeng Phet,31.46864
2008,7,Kamphaeng Phet,31.14544
2008,8,Kamphaeng Phet,30.868432
2008,9,Kamphaeng Phet,30.637392
2008,10,Kamphaeng Phet,31.070352
2008,11,Kamphaeng Phet,29.737744
2008,12,Kamphaeng Phet,28.95592
2009,1,Kamphaeng Phet,29.749584
2009,2,Kamphaeng Phet,34.440592
2009,3,Kamphaeng Phet,34.431584
2009,4,Kamphaeng Phet,35.383504
2009,5,Kamphaeng Phet,32.693152
2009,6,Kamphaeng Phet,31.532096
2009,7,Kamphaeng Phet,30.656688
2009,8,Kamphaeng Phet,31.781216
2009,9,Kamphaeng Phet,31.436416
2009,10,Kamphaeng Phet,31.400736
2009,11,Kamphaeng Phet,30.918496
2009,12,Kamphaeng Phet,30.973312
2010,1,Kamphaeng Phet,31.167104
2010,2,Kamphaeng Phet,34.424784
2010,3,Kamphaeng Phet,35.647264
2010,4,Kamphaeng Phet,38.005744
2010,5,Kamphaeng Phet,35.932032
2010,6,Kamphaeng Phet,33.807616
2010,7,Kamphaeng Phet,31.98768
2010,8,Kamphaeng Phet,30.457008
2010,9,Kamphaeng Phet,31.041152
2010,10,Kamphaeng Phet,29.965376
2010,11,Kamphaeng Phet,30.695424
2010,12,Kamphaeng Phet,30.174432
2011,1,Kamphaeng Phet,30.02904
2011,2,Kamphaeng Phet,33.287088
2011,3,Kamphaeng Phet,32.695216
2011,4,Kamphaeng Phet,33.99888
2011,5,Kamphaeng Phet,32.409024
2011,6,Kamphaeng Phet,31.357616
2011,7,Kamphaeng Phet,30.927984
2011,8,Kamphaeng Phet,30.404576
2011,9,Kamphaeng Phet,30.437568
2011,10,Kamphaeng Phet,30.682576
2011,11,Kamphaeng Phet,31.537376
2011,12,Kamphaeng Phet,29.463552
2012,1,Kamphaeng Phet,31.427856
2012,2,Kamphaeng Phet,34.09968
2012,3,Kamphaeng Phet,35.078176
2012,4,Kamphaeng Phet,35.965264
2012,5,Kamphaeng Phet,33.374896
2012,6,Kamphaeng Phet,31.796976
2012,7,Kamphaeng Phet,30.915552
2012,8,Kamphaeng Phet,30.933552
2012,9,Kamphaeng Phet,30.771472
2012,10,Kamphaeng Phet,31.986848
2012,11,Kamphaeng Phet,32.19992
2012,12,Kamphaeng Phet,31.841408
2013,1,Kamphaeng Phet,31.263184
2013,2,Kamphaeng Phet,34.482512
2013,3,Kamphaeng Phet,35.314
2013,4,Kamphaeng Phet,36.943264
2013,5,Kamphaeng Phet,34.649408
2013,6,Kamphaeng Phet,31.910896
2013,7,Kamphaeng Phet,30.90568
2013,8,Kamphaeng Phet,31.255648
2013,9,Kamphaeng Phet,30.804528
2013,10,Kamphaeng Phet,30.830992
2013,11,Kamphaeng Phet,31.432944
2013,12,Kamphaeng Phet,27.8576
2014,1,Kamphaeng Phet,29.86112
2014,2,Kamphaeng Phet,33.374384
2014,3,Kamphaeng Phet,35.713424
2014,4,Kamphaeng Phet,36.509328
2014,5,Kamphaeng Phet,34.739392
2014,6,Kamphaeng Phet,32.607408
2014,7,Kamphaeng Phet,31.801184
2014,8,Kamphaeng Phet,31.219376
2014,9,Kamphaeng Phet,31.52936
2014,10,Kamphaeng Phet,31.746752
2014,11,Kamphaeng Phet,32.183824
2014,12,Kamphaeng Phet,30.58656
2015,1,Kamphaeng Phet,30.382464
2015,2,Kamphaeng Phet,33.504496
2015,3,Kamphaeng Phet,35.381344
2015,4,Kamphaeng Phet,36.465968
2015,5,Kamphaeng Phet,36.045408
2015,6,Kamphaeng Phet,34.457072
2015,7,Kamphaeng Phet,32.640112
2015,8,Kamphaeng Phet,32.135664
2015,9,Kamphaeng Phet,31.806224
2015,10,Kamphaeng Phet,31.564848
2015,11,Kamphaeng Phet,32.929056
2015,12,Kamphaeng Phet,31.593536
2016,1,Kamphaeng Phet,31.1232
2016,2,Kamphaeng Phet,32.94064
2016,3,Kamphaeng Phet,36.54528
2016,4,Kamphaeng Phet,39.11744
2016,5,Kamphaeng Phet,36.10352
2016,6,Kamphaeng Phet,32.51472
2016,7,Kamphaeng Phet,31.89344
2016,8,Kamphaeng Phet,31.21344
2016,9,Kamphaeng Phet,31.42976
2016,10,Kamphaeng Phet,31.62448
2016,11,Kamphaeng Phet,32.50944
2016,12,Kamphaeng Phet,30.78256
2017,1,Kamphaeng Phet,31.37392
2017,2,Kamphaeng Phet,33.74816
2017,3,Kamphaeng Phet,35.51616
2017,4,Kamphaeng Phet,35.65936
2017,5,Kamphaeng Phet,33.3352
2017,6,Kamphaeng Phet,32.2936
2017,7,Kamphaeng Phet,31.27264
2017,8,Kamphaeng Phet,31.48864
2017,9,Kamphaeng Phet,32.00048
2017,10,Kamphaeng Phet,31.15648
2017,11,Kamphaeng Phet,31.00992
2017,12,Kamphaeng Phet,29.84192
2018,1,Kamphaeng Phet,30.96304
2018,2,Kamphaeng Phet,32.4696
2018,3,Kamphaeng Phet,34.55856
2018,4,Kamphaeng Phet,34.70784
2018,5,Kamphaeng Phet,33.27952
2018,6,Kamphaeng Phet,31.79664
2018,7,Kamphaeng Phet,30.95984
2018,8,Kamphaeng Phet,30.65472
2018,9,Kamphaeng Phet,31.71456
2018,10,Kamphaeng Phet,32.26976
2018,11,Kamphaeng Phet,32.26256
2018,12,Kamphaeng Phet,31.6536
2019,1,Kamphaeng Phet,32.88848
2019,2,Kamphaeng Phet,34.60432
2019,3,Kamphaeng Phet,35.69424
2019,4,Kamphaeng Phet,37.95184
2019,5,Kamphaeng Phet,35.52064
2019,6,Kamphaeng Phet,33.15136
2019,7,Kamphaeng Phet,32.15312
2019,8,Kamphaeng Phet,31.1464
2019,9,Kamphaeng Phet,31.456
2019,10,Kamphaeng Phet,31.99552
2019,11,Kamphaeng Phet,31.3136
2019,12,Kamphaeng Phet,30.67664
2020,1,Kamphaeng Phet,33.30704
2020,2,Kamphaeng Phet,34.29232
2020,3,Kamphaeng Phet,36.59008
2020,4,Kamphaeng Phet,37.00672
2020,5,Kamphaeng Phet,35.6152
2020,6,Kamphaeng Phet,33.28672
2020,7,Kamphaeng Phet,32.92512
2020,8,Kamphaeng Phet,31.67856
2020,9,Kamphaeng Phet,32.00288
2020,10,Kamphaeng Phet,30.74352
2020,11,Kamphaeng Phet,31.97584
2020,12,Kamphaeng Phet,31.20336
2021,1,Kamphaeng Phet,30.84112
2021,2,Kamphaeng Phet,33.49632
2021,3,Kamphaeng Phet,36.192
2021,4,Kamphaeng Phet,34.84704
2021,5,Kamphaeng Phet,34.58848
2021,6,Kamphaeng Phet,32.70784
2021,7,Kamphaeng Phet,31.68032
2021,8,Kamphaeng Phet,31.792
2021,9,Kamphaeng Phet,31.01696
2021,10,Kamphaeng Phet,31.488
2021,11,Kamphaeng Phet,32.23696
2021,12,Kamphaeng Phet,30.47856
2022,1,Kamphaeng Phet,32.09936
2022,2,Kamphaeng Phet,33.35408
2022,3,Kamphaeng Phet,35.71376
2022,4,Kamphaeng Phet,35.82272
2022,5,Kamphaeng Phet,32.9368
2022,6,Kamphaeng Phet,32.4096
2022,7,Kamphaeng Phet,32.09536
2022,8,Kamphaeng Phet,31.29424
2022,9,Kamphaeng Phet,31.06736
2022,10,Kamphaeng Phet,30.8968
2022,11,Kamphaeng Phet,31.97296
2022,12,Kamphaeng Phet,30.76272
1960,1,Kanchanaburi,31.74655942
1960,2,Kanchanaburi,32.94243902
1960,3,Kanchanaburi,35.60228334
1960,4,Kanchanaburi,36.2620083
1960,5,Kanchanaburi,33.08162948
1960,6,Kanchanaburi,31.15345615
1960,7,Kanchanaburi,30.19150493
1960,8,Kanchanaburi,30.09026466
1960,9,Kanchanaburi,30.14746238
1960,10,Kanchanaburi,29.91414634
1960,11,Kanchanaburi,30.29085625
1960,12,Kanchanaburi,29.19750908
1961,1,Kanchanaburi,30.98646082
1961,2,Kanchanaburi,31.99922159
1961,3,Kanchanaburi,33.8213233
1961,4,Kanchanaburi,35.30706798
1961,5,Kanchanaburi,31.27795018
1961,6,Kanchanaburi,30.8849507
1961,7,Kanchanaburi,29.61503892
1961,8,Kanchanaburi,29.43379346
1961,9,Kanchanaburi,29.50349248
1961,10,Kanchanaburi,30.00667359
1961,11,Kanchanaburi,29.56497665
1961,12,Kanchanaburi,30.4320083
1962,1,Kanchanaburi,30.18483134
1962,2,Kanchanaburi,32.22421899
1962,3,Kanchanaburi,34.24879087
1962,4,Kanchanaburi,35.7662273
1962,5,Kanchanaburi,32.80782045
1962,6,Kanchanaburi,30.91399066
1962,7,Kanchanaburi,29.62724442
1962,8,Kanchanaburi,29.60944992
1962,9,Kanchanaburi,29.27685522
1962,10,Kanchanaburi,30.17785158
1962,11,Kanchanaburi,30.31177997
1962,12,Kanchanaburi,30.25288012
1963,1,Kanchanaburi,29.14759211
1963,2,Kanchanaburi,32.64538142
1963,3,Kanchanaburi,33.80481059
1963,4,Kanchanaburi,34.95357032
1963,5,Kanchanaburi,34.84538661
1963,6,Kanchanaburi,30.86818889
1963,7,Kanchanaburi,29.15839128
1963,8,Kanchanaburi,29.64581733
1963,9,Kanchanaburi,29.94761287
1963,10,Kanchanaburi,29.99672548
1963,11,Kanchanaburi,30.34246497
1963,12,Kanchanaburi,29.59103788
1964,1,Kanchanaburi,31.93664764
1964,2,Kanchanaburi,33.00271925
1964,3,Kanchanaburi,34.73622211
1964,4,Kanchanaburi,36.02086663
1964,5,Kanchanaburi,31.33626881
1964,6,Kanchanaburi,30.70363778
